# Constructed from biom file
#OTU ID	ESC.1.1.NPL.279598	ESC.1.1.NPR.279616	ESC.1.1.OPL.279586	ESC.1.1.OPR.279601	ESC.1.10.NPL.279418	ESC.1.10.NPR.279557	ESC.1.10.OPL.279642	ESC.1.10.OPR.279507	ESC.1.11.NPL.279588	ESC.1.11.NPR.279440	ESC.1.11.OPL.279583	ESC.1.11.OPR.279510	ESC.1.12.NPL.279472	ESC.1.12.NPR.279656	ESC.1.12.OPL.279415	ESC.1.12.OPR.279613	ESC.1.13.NPL.279461	ESC.1.13.NPR.279569	ESC.1.13.OPL.279467	ESC.1.13.OPR.279546	ESC.1.14.NPL.279634	ESC.1.14.NPR.279465	ESC.1.14.OPL.279594	ESC.1.14.OPR.279478	ESC.1.15.NPL.279679	ESC.1.15.NPR.279694	ESC.1.15.OPL.279496	ESC.1.15.OPR.279514	ESC.1.16.NPL.279658	ESC.1.16.NPR.279425	ESC.1.16.OPL.279516	ESC.1.16.OPR.279426	ESC.1.17.NPL.279521	ESC.1.17.NPR.279463	ESC.1.17.OPL.279551	ESC.1.17.OPR.279511	ESC.1.18.NPL.279672	ESC.1.18.NPR.279555	ESC.1.18.OPL.279446	ESC.1.18.OPR.279469	ESC.1.19.NPL.279568	ESC.1.19.NPR.279702	ESC.1.19.OPL.279430	ESC.1.19.OPR.279460	ESC.1.20.NPL.279618	ESC.1.20.NPR.279585	ESC.1.20.OPL.279671	ESC.1.20.OPR.279692	ESC.1.20a.NPL.279688	ESC.1.20a.NPR.279509	ESC.1.20a.OPL.279437	ESC.1.20a.OPR.279474	ESC.1.21.NPL.279495	ESC.1.21.NPR.279563	ESC.1.21.OPL.279436	ESC.1.21.OPR.279651	ESC.1.22.NPL.279684	ESC.1.22.NPR.279578	ESC.1.22.OPL.279645	ESC.1.22.OPR.279421	ESC.1.23.NPL.279626	ESC.1.23.NPR.279419	ESC.1.23.OPL.279686	ESC.1.23.OPR.279677	ESC.1.23a.NPL.279641	ESC.1.23a.NPR.279630	ESC.1.23a.OPL.279473	ESC.1.23a.OPR.279477	ESC.1.24.NPR.279498	ESC.1.24.OPL.279654	ESC.1.24.OPR.279606	ESC.1.25.NPL.279447	ESC.1.25.NPR.279691	ESC.1.25.OPL.279576	ESC.1.25.OPR.279448	ESC.1.26.NPL.279501	ESC.1.26.NPR.279664	ESC.1.26.OPL.279470	ESC.1.26.OPR.279484	ESC.1.27.NPL.279513	ESC.1.27.NPR.279631	ESC.1.27.OPL.279450	ESC.1.27.OPR.279547	ESC.1.28.NPL.279619	ESC.1.28.NPR.279609	ESC.1.28.OPL.279617	ESC.1.28.OPR.279603	ESC.1.29.NPL.279591	ESC.1.29.NPR.279552	ESC.1.29.OPL.279486	ESC.1.29.OPR.279604	ESC.1.3.NPL.279414	ESC.1.3.NPR.279423	ESC.1.3.OPL.279526	ESC.1.3.OPR.279458	ESC.1.30.NPL.279615	ESC.1.30.NPR.279462	ESC.1.30.OPL.279456	ESC.1.30.OPR.279564	ESC.1.31.NPL.279481	ESC.1.31.NPR.279553	ESC.1.31.OPL.279464	ESC.1.31.OPR.279592	ESC.1.32.NPL.279449	ESC.1.32.NPR.279452	ESC.1.32.OPL.279633	ESC.1.32.OPR.279600	ESC.1.33.NPL.279605	ESC.1.33.NPR.279681	ESC.1.33.OPL.279468	ESC.1.33.OPR.279647	ESC.1.34.NPL.279542	ESC.1.34.NPR.279494	ESC.1.34.OPL.279562	ESC.1.34.OPR.279524	ESC.1.35.NPL.279590	ESC.1.35.NPR.279676	ESC.1.35.OPL.279687	ESC.1.35.OPR.279455	ESC.1.36.NPL.279624	ESC.1.36.NPR.279649	ESC.1.36.OPL.279674	ESC.1.36.OPR.279428	ESC.1.37.NPL.279493	ESC.1.37.NPR.279429	ESC.1.37.OPL.279622	ESC.1.37.OPR.279696	ESC.1.38.NPL.279535	ESC.1.38.NPR.279574	ESC.1.38.OPL.279660	ESC.1.38.OPR.279528	ESC.1.39.NPL.279625	ESC.1.39.NPR.279533	ESC.1.39.OPL.279608	ESC.1.39.OPR.279454	ESC.1.4.NPL.279599	ESC.1.4.NPR.279689	ESC.1.4.OPL.279685	ESC.1.4.OPR.279584	ESC.1.40.NPL.279538	ESC.1.40.NPR.279593	ESC.1.40.OPL.279667	ESC.1.40.OPR.279567	ESC.1.41.NPL.279701	ESC.1.41.NPR.279558	ESC.1.41.OPL.279503	ESC.1.41.OPR.279638	ESC.1.42.NPL.279451	ESC.1.42.NPR.279479	ESC.1.42.OPL.279703	ESC.1.42.OPR.279505	ESC.1.43.NPL.279597	ESC.1.43.NPR.279632	ESC.1.43.OPL.279611	ESC.1.43.OPR.279635	ESC.1.44.NPL.279445	ESC.1.44.NPR.279539	ESC.1.44.OPL.279532	ESC.1.44.OPR.279527	ESC.1.45.NPL.279554	ESC.1.45.NPR.279508	ESC.1.45.OPL.279704	ESC.1.45.OPR.279442	ESC.1.46.NPL.279695	ESC.1.46.NPR.279531	ESC.1.46.OPL.279623	ESC.1.46.OPR.279457	ESC.1.47.NPL.279422	ESC.1.47.NPR.279485	ESC.1.47.OPL.279646	ESC.1.47.OPR.279560	ESC.1.48.NPL.279700	ESC.1.48.NPR.279488	ESC.1.48.OPL.279572	ESC.1.48.OPR.279680	ESC.1.49.NPL.279459	ESC.1.49.NPR.279663	ESC.1.49.OPL.279522	ESC.1.49.OPR.279650	ESC.1.5.NPL.279512	ESC.1.5.NPR.279434	ESC.1.5.OPL.279518	ESC.1.5.OPR.279659	ESC.1.50.NPL.279504	ESC.1.50.NPR.279432	ESC.1.50.OPL.279499	ESC.1.50.OPR.279637	ESC.1.51.NPL.279416	ESC.1.51.NPR.279541	ESC.1.51.OPL.279500	ESC.1.51.OPR.279561	ESC.1.52.NPL.279698	ESC.1.52.NPR.279453	ESC.1.52.OPL.279433	ESC.1.52.OPR.279589	ESC.1.53.NPL.279607	ESC.1.53.NPR.279571	ESC.1.53.OPL.279544	ESC.1.53.OPR.279665	ESC.1.54.NPL.279482	ESC.1.54.NPR.279565	ESC.1.54.OPL.279614	ESC.1.55.NPL.279662	ESC.1.55.NPR.279643	ESC.1.55.OPL.279670	ESC.1.55.OPR.279483	ESC.1.55a.NPL.279515	ESC.1.55a.NPR.279636	ESC.1.55a.OPL.279678	ESC.1.55a.OPR.279536	ESC.1.56.NPL.279537	ESC.1.56.NPR.279443	ESC.1.56.OPL.279540	ESC.1.56.OPR.279444	ESC.1.57.NPL.279466	ESC.1.57.NPR.279489	ESC.1.57.OPL.279441	ESC.1.57.OPR.279529	ESC.1.58.NPL.279683	ESC.1.58.NPR.279559	ESC.1.58.OPL.279556	ESC.1.58.OPR.279427	ESC.1.59.NPL.279610	ESC.1.59.NPR.279657	ESC.1.59.OPL.279417	ESC.1.59.OPR.279629	ESC.1.6.NPL.279579	ESC.1.6.NPR.279431	ESC.1.6.OPL.279475	ESC.1.6.OPR.279580	ESC.1.60.NPL.279640	ESC.1.60.NPR.279550	ESC.1.60.OPL.279582	ESC.1.60.OPR.279487	ESC.1.61.NPL.279673	ESC.1.61.NPR.279549	ESC.1.61.OPL.279525	ESC.1.61.OPR.279506	ESC.1.62.NPL.279612	ESC.1.62.NPR.279534	ESC.1.62.OPL.279669	ESC.1.62.OPR.279652	ESC.1.63.NPL.279530	ESC.1.63.NPR.279435	ESC.1.63.OPL.279420	ESC.1.63.OPR.279596	ESC.1.64.NPL.279653	ESC.1.64.NPR.279697	ESC.1.64.OPL.279491	ESC.1.64.OPR.279439	ESC.1.65.NPL.279490	ESC.1.65.NPR.279480	ESC.1.65.OPL.279620	ESC.1.65.OPR.279502	ESC.1.66.NPL.279424	ESC.1.66.NPR.279520	ESC.1.66.OPL.279627	ESC.1.66.OPR.279675	ESC.1.67.NPL.279575	ESC.1.67.NPR.279577	ESC.1.67.OPL.279621	ESC.1.67.OPR.279595	ESC.1.68.NPL.279602	ESC.1.68.NPR.279639	ESC.1.68.OPL.279566	ESC.1.68.OPR.279573	ESC.1.69.NPL.279492	ESC.1.69.NPR.279690	ESC.1.69.OPL.279699	ESC.1.69.OPR.279668	ESC.1.70.NPL.279548	ESC.1.70.NPR.279517	ESC.1.70.OPL.279570	ESC.1.70.OPR.279543	ESC.1.71.NPL.279693	ESC.1.71.NPR.279545	ESC.1.71.OPL.279661	ESC.1.71.OPR.279471	ESC.1.72.NPL.279666	ESC.1.72.NPR.279648	ESC.1.72.OPL.279581	ESC.1.72.OPR.279523	ESC.1.9.NPL.279497	ESC.1.9.NPR.279682	ESC.1.9.OPL.279655	ESC.1.9.OPR.279628	ESC.1.9a.NPL.279476	ESC.1.9a.NPR.279438	ESC.1.9a.OPL.279644	ESC.1.9a.OPR.279519
1324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	4.0	2.0	0.0	1.0	145.0	4.0	0.0	11.0	9.0	0.0	0.0	1.0	11.0	0.0	0.0	2.0	1.0	0.0	0.0	59.0	15.0	0.0	0.0	36.0	0.0	0.0	0.0	1.0	16.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	24.0	10.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2173	0.0	0.0	9.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	133.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	10.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2181	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
