pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89
AR1.141727	-0.106414476351	0.103859588943	0.278247060277	0.0839409712951	-0.205153895062	0.115541423125	-0.164317440496	0.102862777014	-0.0826759742765	0.206762889583	-0.176093301576	0.0337582961472	-0.0162576335214	0.131724477368	-0.0118545543196	0.0224344500107	-0.0959281188361	0.0409370465184	-0.00686058113	0.0262163800774	0.0537214201086	-0.0194792449806	0.0105962107614	0.00764927612709	0.0363815147744	-0.0547814368976	0.0173817126337	0.022668907143	-0.0574782561836	-0.0135831470403	-0.0355847446689	0.0293592445669	0.043126380706	0.0646004161439	-0.00513315733503	-0.110427039328	0.0645640917177	0.0209484708945	0.0068377830432	0.00466221822808	0.0350584027039	0.0770149707412	-0.0997379513434	-0.0527192531719	-0.0454888432537	-0.109569091755	0.054606876821	0.010902017136	0.00211620799117	0.00271166940043	0.0134055167394	-0.0462434477744	-0.0462627427501	-0.0205445730081	-0.0218856994732	-0.0269548589599	0.105589314775	0.0435722555563	-0.0096076296231	-0.0279119249446	-0.0341132041705	-0.00565445027409	-0.00538101802467	-0.0483063662622	0.0124294423569	0.0247917319891	0.0151613080351	0.0293535158749	0.0233622452798	-0.00287453914542	-0.00475206018295	-0.0403075059083	-0.0153003744031	0.0261452395933	0.00254932399111	0.0245653420099	0.0703841514217	-0.0607063477983	-0.024417101239	0.00787330979988	0.0166776477356	-0.0324091369656	-0.03200543501	0.000610089029689	0.0104720096089	-0.0177164272743	0.00304173373961	-0.000823004031004	9.33251027865e-09
AR2.141703	-0.115618533237	0.148937885246	0.28725181328	0.0916205381997	-0.164358841439	0.0402271159123	-0.124291327243	0.124879822971	-0.0963375906301	0.123402366731	-0.0612614642522	-0.049578625539	-0.000739587665311	0.124811756353	-0.0858061977206	0.0675158872369	0.00386252343218	0.0428590165287	0.0331231616103	-0.001885122495	0.0472333877126	0.00408544841965	-0.0492165222729	-0.0347087576292	0.0518209659239	-0.0411630773911	0.0525385218897	-0.0110964426331	0.0836066307631	-0.0392271045026	-0.0710848275754	-0.0763514633908	-0.0764045808686	-0.0782680215834	0.0743072740795	0.0727003224549	0.0530861787141	0.0147015588238	0.0596772619694	-0.0593936408648	-0.046618886419	-0.04183801301	0.0687350493536	0.0245435868818	0.0807072507251	0.0507900248508	-0.0214315584251	0.0357598593772	-0.00664153440311	-0.0347663425928	-0.0556058479396	0.0614993531766	-0.0329868357467	0.00937242777564	-0.0199859531293	0.066540818689	-0.139861451088	0.0392167348914	0.0302498307801	0.048098616137	0.029925270605	-0.0512206805972	0.0422475487794	0.0466675654144	0.00963420215562	-0.0776020011979	0.0118839091307	-0.00243713443723	0.0315766723027	-0.062939575885	-0.0314955160416	0.000666466873977	-0.0164009222991	0.0176997140401	0.0173621162791	-0.0279879418147	0.0329238799236	-0.0111988495025	-0.0166305269375	-0.00103795776841	-0.0129731580575	-0.0290591286366	0.00329719147694	0.00504425469047	-0.000519983650301	0.00194232051373	-0.00932896972533	0.0025701580207	9.33251027865e-09
AR3.141705	-0.16146077551	0.163885462367	0.317674015819	0.0686281206714	-0.225091886627	0.063435823396	-0.151059773921	0.124801336931	-0.0910505664807	0.148701025125	-0.0636637397438	0.00271182744387	-0.0411015335788	0.0584755577385	-0.056415188042	0.0229437956865	-0.0240096393284	-0.00890166089325	0.0353663983438	-0.0487466918772	0.0269145430366	-0.00651786650477	0.00203210740427	0.0187008802066	0.0216866636548	-0.0194045239329	7.62891635384e-05	0.00550784565508	0.00898506887877	-0.00201817375358	-0.0567536699684	0.000778139560449	0.0494613534487	0.0628086906639	-0.0325235675714	-0.00252953918836	-0.0202046434366	-0.0312435588221	0.0339954745246	0.0205142631862	0.0574908245934	0.00897991631093	0.0325179371049	-0.0749248798419	-0.0135077647076	0.0244180192334	-0.0331084029262	-0.00996583519623	0.021898884829	0.0028331867638	-0.021126286688	0.0492159019713	0.00894478312675	0.0277575431035	0.00888623082001	-0.0291529497653	0.0216702021916	-0.037625108879	-0.000698506195685	-0.0614663938258	0.0187789648003	0.100353578113	0.00254886306356	0.00943025249048	-0.0474776903064	-0.0067259307503	0.0183763416838	-0.0542338410809	-0.0249167376586	0.0601019019387	0.0239552785355	0.0739596621679	-0.00126839674261	-0.0311602556808	-0.0208794317718	-0.0241011878522	-0.117328071309	0.0969133863873	0.0207299695037	0.010398019114	0.00596716854465	0.060843756336	0.0313385798655	-0.00521474643617	-0.00409331972205	0.0175300696674	0.00483205827866	0.00712055103873	9.33251027865e-09
BB1.141690	-0.0524655301539	-0.0999533118914	0.0192942144281	0.0609552535941	-0.0390352936712	0.18084095979	0.0099908050611	0.213586768169	0.467293766214	0.0288686255385	0.168853308729	0.112342748015	0.265414400737	0.275062531859	0.071343380819	-0.242803395336	0.0928418093537	0.0249371114733	-0.0581417154481	-0.0460461776429	0.0423136564772	-0.0641534852488	0.0439229028701	-0.00781963651411	0.0462703079699	-0.0113767600067	-0.0257259455514	0.0218257819914	0.00245216680002	0.0149932378589	-0.00570893377722	-0.0192505016782	0.00506527986124	-0.00428247518949	0.00533089597103	0.00831857870863	-0.00869424737475	-0.0243340590044	0.0103014196796	-0.00069178597892	0.0147028863364	-0.00558413344985	0.000260679607468	0.00433575069221	-0.0172835925953	0.0137869441213	-0.00189474336457	-0.00106198597028	0.0110566811569	-0.0134896556677	-0.0117702542743	0.00345548084641	0.0111002070061	0.0105318067102	-0.00254723752339	0.00306720858826	-0.00104932402787	-0.00242933061519	0.0043482717846	-0.00537059386996	0.00191222263034	-0.00751362481635	-0.00269969161723	-0.00746056249404	-0.00247585063273	-0.00189295556128	0.000666945919591	0.0026917774715	-0.0118823530053	-0.00150830397194	0.0016467495791	0.00254788321395	0.00151565924506	0.000332450150886	0.00183961972192	-0.00189779574724	0.000116781564952	0.000481573630995	0.00150173249679	0.00332302706825	0.0017398167126	-0.00149422795453	-5.76712018731e-05	0.0017349118972	-0.000720885463575	0.00180327116141	0.00106261904692	-0.00116498481793	9.33251027865e-09
BB2.141659	0.313534190932	-0.048221258215	-0.0573656978179	-0.100950970335	-0.0370588650192	0.1467247178	-0.0966692753218	0.0817684664061	-0.137077584459	-0.162584130071	-0.0188039330537	-0.019723401938	0.0930717037344	-0.010260650874	0.0205884920442	-0.01546314597	0.0828241900017	-0.031895791746	-0.140101839938	0.000756718279969	0.0294285199995	0.0741488121492	-0.0010810867784	-0.0274304770941	-0.0892482196973	-0.0342421755641	0.00303049064232	-0.153001716799	0.0640900069199	0.108027701177	-0.104492587996	-0.000900206849963	0.00943910464045	0.0241203735326	0.08186931997	-0.00689925843494	0.00987854935917	-0.0503600479367	-0.0385612847025	0.0457191739895	0.104893455304	-0.0230599738185	-0.0363411121692	0.0291163159322	0.06785066229	-0.0498727388096	0.0103123921131	-0.0294398392284	0.00546649311887	-0.00364729690621	0.010114909819	-0.00270395284265	-0.0410180115557	0.00943807623401	0.0437494667984	-0.046877931936	-0.00281328754992	-0.0207869057821	0.0549262336371	0.00564352731653	-0.0156463000312	-0.0229304849994	0.0220225445928	0.0396478889225	0.0242963158486	0.0421867102977	-0.0188581238141	-0.0229222622644	0.032017183174	0.0237351758729	0.00149025883019	-0.0415359578339	-0.0292909196557	0.0180592861746	0.0102270153574	-0.00487449050182	0.0576366405702	0.0135774149786	0.01297514314	-0.0286410117053	0.0094321080023	0.0506508758038	0.0417257269415	0.0260514622974	0.0352191694552	0.0537614359023	0.00547043411612	0.0413649602527	9.33251027865e-09
BF1.141647	0.422889873901	-0.126313862814	0.0522134522397	-0.0812103974811	0.0352930189308	-0.0758181229975	-0.0732867422029	-0.0622615400785	-0.00225436300071	0.0253215573329	-0.0197297682691	-0.0184758650441	0.0194221294704	-0.0620098507095	-0.00492619352072	-0.0314834802789	0.0728624101097	-0.0234529276168	-0.0601392612244	0.0140741154532	-0.0363428169672	-0.0513328402694	-0.0347168261985	0.0206581718869	0.0183824238673	-0.0351338676074	0.000178488655657	0.0650554061958	-0.0210579885533	0.0168636249535	0.033907008823	-0.0121983597222	0.00057396796904	-0.00850475227759	0.0950269003626	0.00258782179761	0.0286515572479	-0.0375487910381	0.0327675099292	0.00271504927997	-0.00256420824306	0.0120487040821	-2.82601141735e-05	0.0130539838138	-0.0022648412977	0.00927995492182	-0.0260184650706	-0.0199409353564	0.00786028389713	-0.0043045610706	-0.0703125380176	-0.0255397768308	-0.0266646243391	0.0185158543744	0.00818978810919	0.012869095389	0.0240840804043	0.00623984704812	-0.0341101693822	-0.00383205188338	-0.00640682439732	0.0161317565079	-0.0293601706475	-0.0257866837106	0.00784745236289	-0.000494626330911	0.0218918715636	0.0199081598407	0.0107354913636	-0.0144769155922	0.0141982950614	0.0412287617941	-0.0266065342263	0.0357837815006	-0.00640252832741	-0.07689482695	-0.0624849475342	-0.049327951476	0.0062806794232	-0.0195054568789	0.000423188297277	0.00880744777841	0.0185098204501	0.100047411585	0.11594294573	-0.0526941521697	-0.0035119042541	-0.0462791743562	9.33251027865e-09
BF2.141708	0.382747798314	-0.144977740416	0.0260425416182	-0.0951493747942	-0.0187127592283	-0.130365075622	-0.0440418474007	-0.0521730481855	0.100669480404	0.114120403777	0.0143299198533	0.00061566862194	-0.0665091706848	-0.0236646818466	-0.0292844105406	-0.0043808787485	-0.0594211091092	0.0246622202825	-0.0279733004424	0.0139461019872	-0.105993364729	-0.0419143408862	-0.0406576271051	0.0727771187589	-0.019849456111	-0.000598581089564	-0.0325363963975	0.0218969403906	0.00955745594185	-0.0221337127232	-0.00183341785303	-0.0989364480828	-0.0363225138272	-0.0505896150109	0.0451012877148	-0.0331379355665	-0.0230429179983	-0.0824120360127	-0.0188278586953	-0.0160597477995	0.051038208277	0.0477638658985	0.0291895561403	0.0322951444814	0.0492490244525	-0.0449960542814	-0.0307990095844	-0.0316325070822	0.0547954617264	-0.0119525616561	-0.0421614502498	-0.0121335463079	-0.0126877082341	0.0431920734635	0.0521133831626	-0.00942214289609	0.0526025103161	-0.020981433858	-0.0210991545931	-0.0779248433848	0.0125779310683	0.0160009933189	0.0639105705354	-0.0151924415858	0.00751492904146	0.0274916897775	-0.0505414195012	0.00974576790317	0.0130925019803	-0.0468627297786	-0.0340184308327	-0.103074384273	-0.0454835050674	0.0091588604983	-0.0563289163606	-0.0849131132383	-0.0234980208085	-0.0138034972758	0.0096986797575	-0.0133814842448	-0.0274550314224	-0.0203404650321	0.0171895361975	-0.0289540833495	-0.0812608972547	0.0388046169959	-0.0122697186086	-0.0222454939893	9.33251027865e-09
BP1.141702	-0.275607743562	0.124484246483	0.0773866692133	-0.20650333812	0.148882405696	-0.0504822900095	-0.0342111115553	0.07670124207	-0.00451546637213	0.0673553979859	0.0768844173	-0.0846697868861	0.0152988830338	-0.0642168886794	0.0357557935864	-0.103036880602	-0.0940377428846	-0.00822562956651	0.0307339592337	0.022196452238	0.0601253683967	0.117171971778	-0.0572648336374	-0.0804052857969	0.0746749152736	0.108397151981	-0.0533660215586	-0.0619194605746	-0.144089386985	-0.0214537639775	-0.0960714886062	-0.0196884256245	-0.0342312059474	-0.0323651101433	0.0499473720863	0.0426296947642	-0.0340590104403	-0.0118054045357	-0.0183108060816	-0.0364780899733	-0.0191773238113	-0.0097712805668	-0.042519079959	0.0208892641524	0.0282586074683	0.0197080682647	0.0053019514834	0.00148582081512	-0.0168415628718	-0.00250821861712	0.0352659504617	-0.0587791205176	0.0274706815134	0.0356780896782	0.0442550812635	-0.0644916787701	-0.0034610887152	0.13148521904	-0.0424727771371	-0.0618655890032	-0.00429206997674	0.00828780144906	-0.0223841497033	-0.043064142955	-0.0604703915091	-0.0743203282304	-0.100026921731	0.0160236697698	0.0740407111295	0.0197195312247	0.0467883104141	0.0193841944424	-0.000808014503958	-0.0552327716582	0.00493791335767	0.00308445150316	0.0144986704275	0.0219013452464	-0.0273450839307	-0.00805311620022	-0.0141743228058	-0.00793405588823	0.0112961658167	0.0146901524724	0.00902950978016	0.00353006712485	-0.00188851096497	-0.00219053389023	9.33251027865e-09
BZ1.141724	0.24574095898	0.132699679045	-0.278471102717	-0.0785051899136	-0.0882575842893	0.10710599171	0.130225736825	0.051478175324	-0.0410872519593	0.0430303321376	-0.0345635384408	0.0356575226522	-0.0345113036084	0.00123824698607	-0.0854096429356	-0.0374285893444	-0.0418247788574	0.0879894157127	-0.0235563226901	-0.0339331505508	-0.00845327341107	0.0310831641537	0.00989040962563	-0.0227244404734	-0.0249177554718	0.0204455913448	-0.0401396321014	0.0254752277935	-0.0272365840733	0.00864220321094	-0.0602412700201	-0.0681563141	-0.0322097396445	-0.107488609762	-0.0510394234931	0.0493445596169	-0.0917083619251	0.00956734167191	0.0110256330692	0.0304418885387	-0.0169952343818	0.0412885080357	-0.0397502703698	0.0312800979793	0.014058799813	0.0359886603529	0.0208196037402	0.0359418667626	-0.0348898393054	0.0222902836901	0.00315800765007	0.01922051016	0.0522071290535	0.06321204609	-0.0361141355558	-0.0125154927838	0.0424113116681	0.0134929577753	0.0349355568042	-0.0433027240319	-0.0345929463671	0.0363102757913	-0.0775056099686	0.0559521014428	0.0786028504968	-0.027922547047	0.100694382131	-0.00759250236886	0.0659037048368	0.054476425937	0.0251700856878	0.00653383945381	0.0443480246107	0.111890896696	-0.00346552009633	-0.0283565032871	0.0295965789911	0.00466010282138	0.0416800799995	-0.0380026266924	-0.0393853086867	0.0229492748662	-0.0113028531829	-0.0384769166215	-0.00353139998668	-0.0265946871871	-0.0155960728927	-0.0162411749096	9.33251027865e-09
CA1.141704	-0.328627903676	0.0540277825248	-0.0209270410224	-0.17978996214	0.209270189553	-0.101042648151	-0.0325923040169	0.0376297741217	-0.0205197429672	0.00833475532263	-0.0415197071395	0.069575372679	0.0123622120329	0.0121942801568	0.0247693259615	-0.0556827901437	-0.0155412101399	0.0472710668931	0.0127818193919	-0.0171695522794	-0.008427472269	0.0812995365158	0.0148438244017	0.0354425711395	0.0326158880483	-0.0135139061573	-0.0570588448947	0.014409091016	0.0846421376387	0.0814114977799	0.0290006906203	0.0598527618797	-0.0759659389616	0.0231502179538	0.032758912963	-0.0551870319006	0.0203295175794	-0.0194741457862	-0.081044978156	-0.0368594982045	-0.0757241149297	0.0702430379959	0.016464426327	-0.14113000047	0.0396775656204	-0.0705790810857	0.0742247630625	0.0450338619302	-0.00769644789878	-0.0706636229506	-0.0106682159297	0.0621460243265	-0.0045803968314	0.0379818317594	0.0204325583213	0.104343000101	-0.0505263558216	-0.0298157363812	0.0213920448235	-0.0431240595685	-0.045613321884	0.030853599658	-0.0696272537594	0.0701103250951	-0.0506842358702	0.10009254182	-0.000337942278633	-0.0533661512854	0.00630173668982	-0.0202059482783	0.0515249590113	-0.0152151084328	0.0432066442444	-0.0256621492468	0.0441057541997	-0.0280517135318	0.00272031751102	0.00160306056358	-0.0277198825497	-0.0283065275373	-0.012496440004	-0.022876843546	0.00244221097166	0.00369618923009	-0.00363274975152	-0.00688756398349	-0.00301134482264	-0.0106284951649	9.33251027865e-09
