pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89
AR1.141727	0.107066267717	0.164586732315	-0.276658486545	0.0458909139162	-0.134959490471	0.16282377607	-0.129951610994	0.169951875284	-0.0685563380502	0.100747409312	-0.083082956154	0.0212060678981	-0.0636696114148	0.0503838147436	-0.155620575787	0.014420293919	-0.0426185411384	0.0314153250193	-0.00181192483	0.0530497714586	0.00621849132712	-0.0117177325345	0.0232272787401	0.00730809828688	-0.0230538047333	-0.00160409999236	-0.0242040810371	0.102705937319	0.0304311958772	0.097875809825	-0.0985168142491	-0.0235297739653	-0.0412720173336	0.0294848835043	0.0664875321137	0.0152877142106	-0.0923267940967	-0.0173184060778	-0.0248714467909	0.0558488009515	0.00973131447561	0.0382502389498	0.0259309368547	-0.0692888642621	-0.0615415391126	-0.00149123805199	-0.0202408346297	-0.0168355149388	-0.133607509033	0.0355597181753	0.0449910066329	0.0291888902285	0.0271262740865	-0.0445927829165	-0.0532954402834	-0.0268213371545	-0.0626088477869	-0.0193014150595	0.0233206573736	0.0101579731884	0.0735900263605	-0.00755903394305	-0.0521661966862	-0.0131540774833	-0.000548131478882	-0.0160222610248	0.015202063434	0.0061781797683	0.0302434063798	0.0058512909229	0.00297912053766	-0.00317337242803	-0.0622812510947	-0.0316787490245	0.0505509579517	0.0563398538102	-0.00617873318812	-0.045463208078	-0.00181910680003	0.0175993577284	0.0159787793645	0.00619681397346	-0.0423160239552	0.00517675831655	0.0130456321316	-0.00776844042427	0.0118002639781	-0.011438940726	1.23660455339e-08
AR2.141703	0.107068965854	0.20251578774	-0.253682028015	0.0798496589655	-0.102159565	0.108468733728	-0.108056070044	0.113157809997	-0.0732157956804	0.0160082821061	-0.0981297989773	0.0461342420957	-0.105159342519	0.069978187429	-0.0989660607809	0.0536714102146	-0.0539849119034	0.0699462446106	-0.115628068219	-0.0112672126957	0.0452285740651	0.0209967132042	0.0991200037527	0.00449758377011	-0.0221180568662	-0.0450143201984	-0.0456635214023	-0.0356036005347	-0.0588980241868	-0.0215598542916	0.109224692106	0.058802123461	-0.00703163601666	-0.0608274307501	-0.06067028161	0.0367613601213	-0.0111345573162	-0.00906131391873	-0.0305337631487	-0.0344741340613	0.042657447036	0.0203017620541	-0.071058491356	0.0418699540841	0.0669196755652	0.0340395127837	-0.0211924010521	-0.0747595795078	0.105205659429	-0.0038199849082	0.059618542866	-0.0824521788941	-0.0380324784402	-0.0125730778255	0.00432774454953	-0.00450408743286	0.0770443677724	-0.016252706417	0.0188761191832	-0.0270649650961	-0.0715152142366	0.0673771884838	0.0597130706388	0.0320413642538	-0.0373271529784	-0.00972782179879	-0.00100246240567	0.0422350731693	-0.0769543769211	-0.0876868150981	0.0220750313735	0.00212743681095	-0.0315363418062	-0.00492809363541	0.0139110882735	0.00895828339093	-0.00875747357338	-0.00178196047714	0.0210944583878	-0.00021180155737	0.00225257746053	0.00463009380544	-0.0130257392863	0.00560611010729	0.00395271745635	0.000484745482053	0.00247407772029	-0.0147755464281	1.23660455339e-08
AR3.141705	0.14513210232	0.215304502248	-0.293071247166	0.0488429150932	-0.154131211575	0.120082809146	-0.104019807358	0.140697215121	-0.0790608615318	0.0602332465078	-0.0362506474863	0.0471003184386	-0.0211741848662	0.0461858656579	-0.0761126694012	0.00906108492548	0.016591358055	-0.0237144473458	-0.0553872779599	0.026462024141	0.0549585122926	0.0500108814712	0.00943751791703	0.0118097882557	0.000949310140558	-0.0606357075408	0.0498474316638	0.0195225199736	0.0126361971889	0.00366729928626	0.0747887495681	-0.0655296197879	-0.0119329278062	0.0251417406702	-0.0210710739761	-0.0786945140816	0.00351996027883	0.0248632905989	0.0254315049899	-0.0301198610904	-0.0418631321234	-0.0824182768136	-0.048516792818	0.0108615024924	0.0151554180176	-0.0236749375739	0.0457682932105	0.0378468588338	0.0172251008268	-0.00120701988819	0.0457343142586	0.051479113689	-0.0167560163571	0.00205005985876	0.000163306658318	-0.0297076140925	0.0569127218155	0.0623200094651	0.0104167825535	0.0729526892411	0.00213424716872	-0.0476199561612	-0.0885228466498	0.00599030289261	0.0492711378129	0.044521708944	0.0249055193826	-0.0498856255908	0.0478713710065	0.0205200497016	-0.0427445200163	0.0471307343352	0.0776761833305	0.0305800894046	-0.0780900640153	-0.0242565704404	0.0100306699738	0.0555491229866	-0.0609028751455	-0.0218213941507	-0.0122029725173	0.00322147426245	0.0540271193738	0.00734160061101	-0.0220831292928	0.00480528061873	-0.011165999209	0.0079394158117	1.23660455339e-08
BB1.141690	0.0636450352492	-0.100875224059	-0.0340617907234	0.0632147315581	-0.00917408040453	0.262174246553	-0.234989481275	-0.328439538267	0.503735169907	0.127089682011	-0.042407437205	0.181606450939	-0.194997445469	-0.034609344773	0.0338094383778	-0.0673690757444	0.0651235265153	0.00220504020933	-0.0204708496338	0.0232334519568	0.00663320724384	0.0343463876752	-0.0201508973163	-0.0127789693397	0.00216522730344	0.011952194868	-0.00407658753278	0.000756552038961	-0.00792894447156	-0.00560925174993	-0.0073458374748	-0.0310909484801	-0.00930434060689	0.0194239632082	0.0111832264722	-0.0117775928456	0.00612433033164	-0.0217926704439	-0.00427165160484	-0.0163442638647	0.00377778995169	-0.00500533720606	-0.0134396273405	-0.0020854196064	-0.0111041742574	0.00417131300049	-0.0128988935241	-0.00160937429741	0.013375758078	-0.00864447914456	-0.00112600471854	0.00221451780032	0.00481085555567	-0.000176708091107	0.0114375504464	0.00661374505677	-0.000140656594836	-0.00890809193043	-0.00212360057011	-0.00359815437288	0.00074613819357	0.00035653201544	0.00276525816894	-0.00436519627321	-0.00780492371307	0.000140514480869	0.0013208762768	-0.0007856666634	0.00291188372935	0.00452564281079	0.000304657765192	-0.00362946796801	0.00743081544929	-0.00665237926112	-0.000203260595899	-0.00112821084735	-0.0015321893618	-0.00317401838914	-0.00443005373887	0.00015898742168	0.00202058781143	-6.59306570739e-05	0.00266795997031	-0.000520242465582	-0.00272201261313	-0.0046433327175	0.000152793661895	0.00187729330824	1.23660455339e-08
BB2.141659	-0.347354995884	-0.0625768449943	0.0197336795755	-0.103700318292	0.028282252632	0.0843808626107	-0.0455762093114	0.132410969686	-0.00661123035539	-0.0788038796952	0.0124225414483	-0.0254333904768	-0.0507665932582	-0.00353138374385	0.0633740732937	-0.0745131502038	0.0670404456136	0.0508698601917	-0.058353338157	-0.0446014961564	-0.0370288384716	-0.0594608779457	-0.0438401736025	-0.0432850011837	0.0339167905304	-0.0327852988412	-0.0776263221779	0.00922472289536	-0.0136751713368	-0.0885149988677	-0.0379460040439	0.0192951675558	0.0109200343341	0.00711677914975	0.0862504165398	-0.0456487754885	-0.0484909889258	0.0387160148781	-0.0201657031608	0.00661387840256	0.0216640080943	-0.0116339766979	-0.0965630948708	0.0408388904876	0.00102795897915	0.00456414309882	-0.00455257902647	-0.0284287199829	0.0530224933316	0.0884602481544	0.00808816687235	0.074502115949	0.0539210422826	0.0707923459284	-0.0856025774958	0.0333501259154	-0.0649163961891	-0.100535093491	0.0242334658477	-0.000563983763534	-0.0781904777825	-0.0400974828596	0.0231563584362	0.0182609144214	0.0433132788725	0.0040924255031	-0.0107342924861	-0.0387842586798	-0.015625921775	0.0237539348002	-0.0283012805723	-0.00757337364917	-0.0232511655564	-0.0728352596824	-0.0146635352648	0.0298855624217	0.0457970385861	0.037121600275	-0.00631336728258	-0.0575599902681	-0.0129209706431	-0.00696543601992	-0.033921207869	-0.011107112946	-0.0386232321561	0.0523260838591	0.00202015856738	0.0151674630409	1.23660455339e-08
BF1.141647	-0.403573223687	-0.089856872635	-0.0162355242786	-0.0647548359036	-0.0109510300043	-0.0333098264139	0.0377175834803	0.0838334166211	0.058745164308	0.0103912430322	-0.00343146598062	-0.025612534492	-0.0192396980097	0.00357102222329	0.0428494253192	-0.0451996168242	0.0411710795722	-0.00623295397675	0.00391864567667	-0.0494878642908	-0.0478425701706	-0.0171246287145	0.0271714672059	0.0161572718435	-0.0582189658385	0.00658364163553	0.0701369402445	-0.0353854234902	-0.0329244570702	-0.0188867936757	-0.0561424249071	-0.0154900231579	0.0192217926349	-0.0559479823041	-0.0144959644887	-0.0311289551396	-0.00737771094465	-0.0327290283657	0.0446053222316	-0.0315106466985	-0.0115344918756	0.000658742899464	-0.0660537560215	0.0103592561241	0.0422945881274	-0.0390208409759	-0.0179043196718	-0.0178043168079	-0.00851732079432	0.0429543472822	0.0146497367718	-0.05193724839	-0.0599932202122	-0.0767603081274	-0.022027941093	0.0423121048869	-0.0354608033835	-0.00511608197329	-0.0133059257248	-0.0104769477093	0.0181276324635	-0.00990708940155	-0.057671742719	-0.00383877410341	0.0238052377415	0.00808276614609	0.0503012139735	0.0355134131393	0.0244623985411	-0.0223350845807	-0.037647653129	-0.062714462479	0.0221824107158	-0.000167163223367	0.0245637660505	0.0124786150895	0.0909267519033	-0.00282367919866	0.0209792719875	-0.0182334319952	-0.0941015859194	-0.0454695673842	0.0206401442543	0.0471146515879	0.0588948198672	-0.0407978489921	-0.0500697451789	-0.0661138022449	1.23660455339e-08
BF2.141708	-0.385037797801	-0.132219054364	-0.0228864214662	-0.0661783276493	-0.0780830960167	-0.0802115921864	0.0434371562345	0.0391695985311	0.0760116188989	0.0965973825996	-0.0078804055929	0.0564137853476	0.0977952315066	0.0181184791657	-0.0138656484992	0.0310148145513	-0.0366558653185	0.0137074232271	-0.00865063036073	-0.0432596241723	-0.0323731246032	0.0117445765121	-0.0394354745371	0.0755775826152	-0.0336921840515	-0.0200572727779	0.091494710676	-0.0694756413818	-0.028833067121	0.022163370405	-0.00404724619132	0.0886503986637	-0.0324210354346	-0.0340784361567	0.0388799762646	-0.0383814180646	-0.00716878326773	0.0282576192533	0.00825181750461	-0.0258972702831	0.0214648140072	-0.0751878645686	-0.0280017228641	-0.0137379696579	0.0195580370642	-0.0257277155444	0.0213212387828	-0.00115262668577	-0.0635363683865	-0.0287778624557	0.0540967637265	-0.0103372799859	-0.0878796498819	-0.0388400845677	-0.041409954671	0.0709736890203	-0.014014903667	0.0069690547066	-0.0118972121873	-0.0016757759471	-0.00880869067608	-0.0409766922661	0.034430382211	-0.0134539016816	-0.0159869697651	-0.0316407493369	0.0595655092571	0.0195769857279	0.0273243933757	0.00137519521569	0.0869154095836	0.0461917811342	0.00247345038169	-0.0458538752145	0.0834925914328	-0.010755588866	-0.0615197732283	0.0172939822537	0.0242087782	-0.0076001298553	-0.0392384483683	0.0107701489444	0.0253435986057	0.0280613752582	-0.0753340222594	-0.00252504636563	0.0103398241766	0.0640542909275	1.23660455339e-08
BP1.141702	0.264711760891	0.108153764419	-0.0307632680401	-0.139083543701	0.0468256911037	-0.102073050678	-0.105363464391	0.0376997516426	0.00321633993698	0.0530289376781	-0.00714021074985	0.0844162393798	0.0673026365094	-0.0377583125202	0.0447576933145	-0.00515804866615	-0.0596235517937	-0.0103796305676	0.136678395448	-0.0660428254188	0.155260712312	-0.0231464853297	-0.0293953507431	-0.176213020595	0.0228559540018	0.0209993101965	0.0217843617459	0.0393971475523	-0.130217912044	-0.116503554972	-0.00090449569332	0.0646565424912	-0.0926056962009	0.0923138624371	-0.0772173966412	-0.0944361299929	-0.0164847373279	-0.0492794044436	-0.0509107050992	0.0384414760949	0.0489211797245	0.0476162591455	0.0273977619434	0.0176444704041	0.0781995266418	0.067746296508	0.044176270927	0.0561759115801	-0.0587648788143	-0.00333438165226	0.000458047970982	-0.0772183602452	-0.0404150561047	0.0355652399613	0.0321930868441	-0.0101937745343	-0.0343806331301	-0.0353840533652	0.0247344360119	0.107451835009	0.0324395918417	0.027494257598	-0.0175654442454	0.012592787337	0.0209239903013	-0.00831899415907	0.0310238615015	0.00815151375483	-0.0240681971507	0.0139242588156	-0.0174631269619	-0.0138834383758	-0.0235601412901	-0.0152011537995	0.0104390552145	-0.0254377590474	-0.00486806063545	0.000446634457454	0.00852104685032	-0.0183937955021	0.00625399915907	-0.022264161127	0.00206556825797	-0.00567401595416	-0.00937454106824	0.00762519672885	-0.00510851175233	-0.0064411601609	1.23660455339e-08
BZ1.141724	-0.249780330622	0.0777908380661	0.263553158975	-0.127065688464	-0.0587048818562	0.113270474198	-0.00333677123694	-0.0394776176356	-0.0876405517414	-0.00375221898826	0.0419830003158	0.0411947016217	0.00186345415812	-0.00444573263202	-0.101152428122	-0.022132444325	-0.0203550007207	0.0739297229291	0.0347995389524	-0.0782156949319	-0.00455087365486	0.0607724290956	-0.0374024530389	-0.0432274187211	0.0532630266417	0.017266631086	-0.0243690163075	-0.0671496332024	-0.0489114220593	-0.00667810183201	0.0564651775617	-0.00674278419399	-0.0305950912874	0.0461843178761	0.0188026093113	-0.00993291513126	0.00470489598649	-0.0645233863364	-0.084996725998	-0.00400458311196	0.0762373916948	-0.0179238101941	0.0204356737626	-0.000161952969578	0.0199912924483	-0.0343970670229	-0.0092614388176	-0.0621724227851	-0.0158654968961	0.0101190370347	0.011458211698	-0.0136172821148	-0.00839260281634	-0.0158088349175	-0.0226016100842	0.0692593250346	-5.82293156748e-05	0.00178562450202	-0.0266588691339	-0.014282224836	0.000543286455263	0.0427605859038	-0.0171790020356	0.0441187369341	0.0242584555721	0.0463998529113	-0.102949791002	-0.0174482942044	0.0840938387326	0.038164784213	0.0487754874953	0.0622834696146	0.0916528038099	0.0220707864939	-0.0134429521004	0.00448137814738	0.0366345389659	-0.00125285416838	0.0271369486049	0.0353380459208	-0.00729285427725	0.0274683540991	-0.0827869248773	-0.0252694271558	0.025506197469	-0.0456136372034	-0.0262850326589	0.0218457787951	1.23660455339e-08
CA1.141704	0.330536952485	0.0110906192131	0.0720305477601	-0.110979375285	0.103611532548	-0.168357278318	-0.124804399139	0.0214669871188	0.010593384168	0.0611268620855	0.0211472169132	-0.000228554290984	-0.0166469084034	-0.131933041518	-0.0192316675204	0.0103782141189	0.00813570955618	-0.0377574821664	0.0129209726881	-0.0818157519081	-0.00287920549677	0.0275393370604	0.0720331418456	0.0543095972414	-0.0962171130098	0.0336004953469	-0.0959807258688	-0.0880555407406	0.137326537607	0.0435997523073	-0.0374007378293	0.00577967792011	0.0260702089879	-0.00302563980873	0.0185505948768	-0.00909234872868	-0.0114494852534	0.074541197612	-0.00770139998637	0.0432501998222	-0.0396069924168	0.062165104121	-0.00481809584715	-0.0524385447754	-0.00244675320359	0.0787060272233	-0.0112645384696	-0.107849751399	0.0253963176362	-0.0567733356824	0.0463464036073	0.0108050106348	-0.0553431534065	-0.0403930957492	-0.0078508056973	-0.0587997174324	0.00694901172148	-0.0149861215317	-0.0133843224661	0.0549647173558	-0.0439224271398	-0.0114389097877	0.00760925371271	0.0537757563633	0.0827444044372	0.0186226333838	0.0247065587944	-0.0211993269559	-0.0562029115142	0.104561996001	0.00859855405821	0.0262307268303	0.0159309472595	-0.0499462150113	-0.055855979903	-0.0107866344545	-0.0214168127508	-0.0279288865293	0.0380487639378	0.0318347791835	-0.0179420558498	-0.00748983781043	0.00474278224044	0.0165673741364	0.00978920944554	-0.0150388632346	-0.00543671785714	-0.00161699383854	1.23660455339e-08
