	AR1.141727	AR2.141703	AR3.141705	BB1.141690	BB2.141659	BF1.141647	BF2.141708	BP1.141702	BZ1.141724	CA1.141704	CA2.141685	CC1.141721	CF1.141675	CF2.141679	CF3.141691	CL1.141697	CL2.141671	CL3.141664	CL4.141667	CM1.141723	CO1.141714	CO2.141657	CO3.141651	CR1.141682	DF1.141684	DF2.141726	DF3.141696	GB1.141665	GB2.141732	GB3.141652	GB5.141668	HF1.141663	HF2.141686	HI1.141693	HI2.141672	HI3.141676	HI4.141735	HJ1.141718	HJ2.141717	IE1.141648	IE2.141655	IT1.141711	IT2.141720	JT1.141699	KP1.141713	KP3.141658	KP4.141733	LQ1.141701	LQ2.141729	LQ3.141712	MD2.141689	MD3.141707	MD4.141660	MD5.141688	MP1.141661	MP2.141695	MT1.141719	MT2.141698	PE1.141715	PE2.141725	PE3.141731	PE4.141683	PE5.141692	PE6.141700	PE7.141734	RT1.141654	RT2.141710	SA1.141670	SA2.141687	SB1.141730	SF1.141728	SF2.141677	SK1.141669	SK2.141662	SK3.141716	SN1.141681	SN3.141650	SP1.141656	SP2.141678	SR1.141680	SR2.141673	SR3.141674	SV1.141649	SV2.141666	TL1.141653	TL2.141706	TL3.141709	VC1.141722	VC2.141694
CA2.141685	0.903290395009	0.855151631827	0.873334147008	0.993975903614	0.972725434111	0.973521483193	0.98305360169	0.716700905002	0.947540490477	0.614606574446	0.0	0.84126455571	0.988106867625	0.990334218229	0.990933430692	0.89424541668	0.894682489356	0.915966190343	0.919809977043	0.76160424009	0.856692394578	0.82471202174	0.728450840399	0.761254696204	0.948311979908	0.843802851563	0.966621324006	0.744945017614	0.713959735044	0.781281891155	0.768179099376	0.980036239947	0.984287379934	0.940342013214	0.916436579652	0.902314843129	0.97443003955	0.958216539628	0.932571580621	0.922445456057	0.898159567403	0.90584774117	0.896548218189	0.851594243903	0.752568482887	0.760710040161	0.834541871188	0.968104608407	0.987136953612	0.98255243195	0.845669442476	0.90062789228	0.939461549903	0.929188910606	0.957441322271	0.973163973724	0.846200591841	0.860755301909	0.978578600115	0.983522071117	0.978969771301	0.979073506343	0.987273035805	0.980580038274	0.95351712527	0.803357792071	0.773382085556	0.770164322629	0.736607721207	0.755685077974	0.674837190113	0.747423981641	0.951557327406	0.871775100402	0.938079721019	0.967157219482	0.881696527809	0.767788453392	0.962741137962	0.670949809089	0.690876180779	0.754898480994	0.822193231525	0.794299500159	0.969260218444	0.837283853515	0.970002668254	0.889647362295	0.788711075304
CC1.141721	0.842922586033	0.828106355122	0.820506294133	0.994974874372	0.852960244869	0.814559096854	0.876574587775	0.82100981096	0.838920841615	0.826741733358	0.84126455571	0.0	0.836576705923	0.90851621573	0.929580562746	0.767362453292	0.810032619237	0.789488138366	0.820311571767	0.864481135838	0.788440902429	0.807540697499	0.822507599727	0.890298265521	0.78959156976	0.70621032149	0.831320581402	0.822893921131	0.819334769084	0.778670004045	0.915273768369	0.85150024529	0.875467969649	0.927504908053	0.846166596873	0.824269401151	0.819372528039	0.839216490616	0.784600970956	0.755256030933	0.721138500903	0.769790585394	0.787707878351	0.954475574218	0.751951298782	0.875623450586	0.784191016812	0.890530046892	0.901310093139	0.888814442583	0.961517144546	0.965483083778	0.989949748744	0.986500298101	0.858812521677	0.874521184735	0.768628228864	0.728214170267	0.89437664513	0.898717478667	0.879534900049	0.887780338755	0.911175596291	0.877626386968	0.823528120954	0.884477525472	0.893447336183	0.857618103799	0.90570459826	0.893678348452	0.870161383423	0.906331658291	0.844071504423	0.765547738693	0.809161465691	0.909502771126	0.852497419447	0.789524273972	0.833909431551	0.806099462831	0.913204520254	0.887785901685	0.960343116858	0.956183796681	0.930111170002	0.767164208779	0.894215541078	0.805354011135	0.722862030517
CF1.141675	0.936740363253	0.921844233429	0.93566111077	1.0	0.514300528689	0.53167962483	0.642278736209	0.958691410304	0.754592023974	0.980706897374	0.988106867625	0.836576705923	0.0	0.593794763286	0.676917176917	0.689680775888	0.872912009754	0.716593337524	0.907314427481	0.983973769688	0.916088521557	0.875295740565	0.936436436436	0.969314360443	0.775275481327	0.90439275185	0.646979698593	0.958033020605	0.977067977068	0.924886960285	0.991200927371	0.573702047317	0.608917673434	0.982258756452	0.92801506864	0.932202144131	0.680684214905	0.712961941533	0.702498448261	0.842011570984	0.862133787331	0.909082426182	0.85903806157	0.993564993565	0.939359188613	0.966677992278	0.936698603365	0.822454946466	0.84262523393	0.770124410124	0.994300760845	0.984771573604	0.998712998713	0.996368038741	0.666926959062	0.592718964812	0.944313486419	0.892027365712	0.608671171171	0.6103810739	0.633561063202	0.633294326973	0.800248941094	0.784280445354	0.861858115133	0.969721601301	0.972748868271	0.96874278946	0.979452090339	0.984643734644	0.979260702278	0.991042471042	0.780216736293	0.898258944659	0.766015379894	0.902321784872	0.926721661039	0.940743636946	0.693998705559	0.963697687836	0.987583156597	0.96572700828	0.995302855175	0.996138996139	0.804387832425	0.929445978407	0.639284453595	0.878393499803	0.923505572442
CF2.141679	0.964761175966	0.969507072804	0.972206551274	1.0	0.726277283258	0.555336274282	0.603545497099	0.977106060212	0.848890472691	0.986634233103	0.990334218229	0.90851621573	0.593794763286	0.0	0.385008274839	0.772759969429	0.928887189726	0.775390881619	0.956711691536	0.992832161113	0.949476224105	0.930898090824	0.970522075748	0.990857177571	0.859158675111	0.958279009126	0.71738958751	0.981313815731	0.985973536821	0.96408750991	0.993869455463	0.541639958459	0.589688180722	0.990583804143	0.967278719397	0.979776687985	0.776506770352	0.846804258427	0.800719054956	0.90153852343	0.915320966235	0.947642859535	0.915897875992	0.998116760829	0.974947297411	0.981833521657	0.974288554091	0.877912436832	0.843309042277	0.850320150659	0.998116760829	0.986736069288	1.0	0.993274145817	0.740294365699	0.712433758157	0.978174249182	0.934522747547	0.650316115147	0.597475812905	0.680032590187	0.688795489993	0.821888013581	0.840948444748	0.91472791717	0.990977443609	0.986058408522	0.980950022884	0.988567675111	0.991904517328	0.987265482846	0.996211998924	0.848541247901	0.935418455744	0.843443177782	0.941344683325	0.958989166163	0.969009988319	0.767283890141	0.982373623519	0.992467043315	0.981503570757	0.996233521657	0.996233521657	0.922042949922	0.963078453397	0.646608725782	0.924903994139	0.959098220368
CF3.141691	0.977415849174	0.978266912355	0.979030536918	1.0	0.756112685609	0.65104469351	0.631751036375	0.98127201353	0.850243565749	0.993686868687	0.990933430692	0.929580562746	0.676917176917	0.385008274839	0.0	0.793554465968	0.945570998203	0.798296922716	0.953957750898	0.998866213152	0.968144991582	0.916555777334	0.973344556678	0.989573150863	0.853666346462	0.972785218548	0.771499945693	0.985045511117	0.984126984127	0.969665044886	0.994268930439	0.626653518474	0.605548573291	0.989681763875	0.974273989899	0.987749747902	0.808708120495	0.864241049955	0.828197226502	0.904217969639	0.933322728598	0.949174830844	0.914844649022	1.0	0.984501733755	0.990232996633	0.985830527497	0.887076570454	0.883545600937	0.87569023569	0.998316498316	0.993265993266	1.0	0.997578692494	0.776999529809	0.746143606609	0.988370547581	0.928389154705	0.67889009139	0.673870319793	0.725337204379	0.729239995853	0.853819889031	0.868867647391	0.934990369488	0.990617959039	0.988341122669	0.988973399332	0.989233735201	0.994588744589	0.988064432798	0.996411736412	0.848551399796	0.949481481481	0.840995961992	0.952963640883	0.971933355697	0.974704854452	0.818999240965	0.984931415966	0.991274244795	0.988262328688	0.994949494949	0.998316498316	0.900037311252	0.962108723236	0.657463332932	0.910915068879	0.967757616694
CL1.141697	0.870106788769	0.839289435483	0.857115163892	0.994694960212	0.758408869721	0.672686312271	0.721224758897	0.874761130601	0.75184648149	0.891754265317	0.89424541668	0.767362453292	0.689680775888	0.772759969429	0.793554465968	0.0	0.77369218803	0.576222935044	0.78577304907	0.889105421125	0.838925038683	0.745080131514	0.870223008154	0.873452696729	0.588461920669	0.723103897856	0.581090100111	0.888188448783	0.877760170864	0.835325797181	0.946027804428	0.677309406997	0.747633715932	0.945590066836	0.82189894636	0.832793628566	0.763739145344	0.688684386221	0.736617853216	0.726241531591	0.770859875937	0.807182486837	0.753289535044	0.981562131775	0.82506829249	0.906760742706	0.847435078757	0.833325168145	0.837160479589	0.826922094508	0.960607154002	0.972720785254	0.997347480106	0.985125336382	0.706079081709	0.715799971213	0.84671925171	0.755938697318	0.729277188329	0.787394269191	0.76317524103	0.713104394069	0.836606434955	0.817069588592	0.826391221588	0.903611814683	0.897204956649	0.891162141883	0.927478180885	0.910365496572	0.911813199132	0.940007578628	0.682072383112	0.849604244032	0.738618235366	0.844840937817	0.881106423796	0.799344891008	0.770385816429	0.880068207654	0.929390667613	0.897454709634	0.962591585148	0.96918751471	0.908169336303	0.866878133633	0.74146968581	0.779079028471	0.837059492232
CL2.141671	0.859032306992	0.804707507784	0.80495522453	0.998496240602	0.903943311516	0.860593263982	0.879662306054	0.847053116663	0.897785857548	0.896797549429	0.894682489356	0.810032619237	0.872912009754	0.928887189726	0.945570998203	0.77369218803	0.0	0.688739290086	0.744040908948	0.889963002745	0.851492011278	0.890455179866	0.745356446672	0.884675398173	0.782156399645	0.810591014694	0.808452583071	0.897542233335	0.895420369105	0.879100405882	0.932960059724	0.868139345726	0.882383377799	0.952806748053	0.752892648287	0.792187321095	0.835038165757	0.886358754028	0.833733795197	0.783247839224	0.767576421368	0.808271705255	0.793373729683	0.970069008137	0.799236898216	0.889130827068	0.828812772672	0.905917828873	0.894748949669	0.872871066555	0.97393299425	0.965222701424	0.986862217272	0.980960876768	0.875373827828	0.883680130559	0.875563909774	0.821720969089	0.893233082707	0.896931169125	0.885862860745	0.866499311488	0.890811535882	0.845445829338	0.81719363912	0.87969924812	0.902634696193	0.895419824462	0.939716226049	0.91328320802	0.890681189319	0.941052631579	0.876416517135	0.897804511278	0.850953897199	0.89964424484	0.842329994729	0.820972261878	0.886230025932	0.869138363149	0.929432736772	0.866381994266	0.950551538081	0.959762716143	0.942056074766	0.905905713839	0.901361581125	0.803270578535	0.83868181091
CL3.141664	0.890821660747	0.857015452265	0.856325514085	0.997674418605	0.774861970888	0.691637464161	0.665721199086	0.876052941807	0.755331112673	0.90281366638	0.915966190343	0.789488138366	0.716593337524	0.775390881619	0.798296922716	0.576222935044	0.688739290086	0.0	0.757749781674	0.902612983178	0.829639050388	0.777127141067	0.829773184037	0.876906726682	0.623349641445	0.773252781905	0.617179294824	0.893269826727	0.896209604349	0.851249522241	0.952171642201	0.681778855004	0.673782731397	0.954555305493	0.823514211886	0.824607484358	0.753134671501	0.753646574909	0.725513312072	0.724974384451	0.744912409205	0.79316005472	0.748058744644	0.974673462886	0.824505380076	0.876269767442	0.864613838645	0.849957047309	0.839435643935	0.830482342808	0.983832079343	0.977481997403	0.987118384534	0.985855059406	0.746373511516	0.721963824289	0.863402692778	0.769264245886	0.730938538206	0.773814751971	0.751573596992	0.723968188157	0.821123121156	0.79520836585	0.840638434718	0.901801014163	0.906062709707	0.914314833689	0.949915603901	0.921468841236	0.914689872078	0.948914728682	0.704700534577	0.839060465116	0.723330298767	0.847588574996	0.856912383077	0.801359042292	0.766518797329	0.872219039982	0.949847144885	0.906586609828	0.96092183874	0.969622441582	0.893065172168	0.882475329515	0.714036686344	0.778119497237	0.820778256874
CL4.141667	0.874814123042	0.836835077569	0.852723975452	0.998609179416	0.923216697852	0.882744298588	0.874860314985	0.900256158814	0.923026030825	0.898051563385	0.919809977043	0.820311571767	0.907314427481	0.956711691536	0.953957750898	0.78577304907	0.744040908948	0.757749781674	0.0	0.896491095279	0.897314702133	0.908439032922	0.819899465994	0.90423153424	0.800549514415	0.823198959877	0.863208309031	0.914010865484	0.911277989512	0.899108362682	0.954382400037	0.880684841524	0.895066752979	0.925643441458	0.823404419719	0.865789343632	0.877927730213	0.899862810214	0.885093360707	0.819754108863	0.806920518802	0.870609925246	0.821474191573	0.969094387998	0.813021817201	0.915013073713	0.847868266969	0.899512295368	0.876512601372	0.892696646577	0.962593573591	0.960223943294	0.987539850158	0.980579025887	0.887658309093	0.908085447417	0.890569870434	0.847702706	0.91716918339	0.932524309514	0.89453082708	0.882526379381	0.888203273108	0.879836368558	0.859104003822	0.905346816276	0.91778013041	0.907909391641	0.940270424873	0.915298424339	0.879347670782	0.92356579906	0.897077240433	0.92377635605	0.886076450586	0.879108287984	0.860830694538	0.838351828704	0.893965339358	0.875616334491	0.912636225326	0.892492528038	0.954539951395	0.947052094069	0.95811011808	0.926841599155	0.922985975695	0.86422068655	0.879431919544
CM1.141723	0.835100995249	0.799515989263	0.777695738208	0.998866213152	0.982601673763	0.978175379741	0.989795918367	0.73838782825	0.956968245029	0.793020912069	0.76160424009	0.864481135838	0.983973769688	0.992832161113	0.998866213152	0.889105421125	0.889963002745	0.902612983178	0.896491095279	0.0	0.924780328798	0.899391692805	0.856135046611	0.596911345183	0.954553771557	0.817634746206	0.972661107454	0.871767787841	0.770562770563	0.842945437762	0.869373281227	0.981880351085	0.989393606905	0.97619047619	0.925595238095	0.84865384394	0.978824482898	0.967800453515	0.944414745868	0.914944794117	0.917840627064	0.901137199066	0.924481184879	0.955487217718	0.791156462585	0.607521088435	0.803602922651	0.975469519382	0.985622268231	0.975842781557	0.928946578631	0.95864267873	0.967540102461	0.970963526654	0.970241280033	0.977166060223	0.841058002148	0.905633130445	0.985742630385	0.980200091482	0.981540320719	0.982993197279	0.988662131519	0.968436591639	0.910168434186	0.682336794367	0.554963278844	0.915634514098	0.87350504718	0.794887652031	0.736271448328	0.839047619048	0.97680633991	0.89377414966	0.96146738648	0.985306426821	0.952627791584	0.833606016246	0.971432503637	0.78012354367	0.797499281403	0.850258488556	0.916164767393	0.888676813651	0.988259478246	0.874809072986	0.984121189646	0.937884466232	0.874318521735
