	AR1.141727	AR2.141703	AR3.141705	BB1.141690	BB2.141659	BF1.141647	BF2.141708	BP1.141702	BZ1.141724	CA1.141704	CA2.141685	CC1.141721	CF1.141675	CF2.141679	CF3.141691	CL1.141697	CL2.141671	CL3.141664	CL4.141667	CM1.141723	CO1.141714	CO2.141657	CO3.141651	CR1.141682	DF1.141684	DF2.141726	DF3.141696	GB1.141665	GB2.141732	GB3.141652	GB5.141668	HF1.141663	HF2.141686	HI1.141693	HI2.141672	HI3.141676	HI4.141735	HJ1.141718	HJ2.141717	IE1.141648	IE2.141655	IT1.141711	IT2.141720	JT1.141699	KP1.141713	KP3.141658	KP4.141733	LQ1.141701	LQ2.141729	LQ3.141712	MD2.141689	MD3.141707	MD4.141660	MD5.141688	MP1.141661	MP2.141695	MT1.141719	MT2.141698	PE1.141715	PE2.141725	PE3.141731	PE4.141683	PE5.141692	PE6.141700	PE7.141734	RT1.141654	RT2.141710	SA1.141670	SA2.141687	SB1.141730	SF1.141728	SF2.141677	SK1.141669	SK2.141662	SK3.141716	SN1.141681	SN3.141650	SP1.141656	SP2.141678	SR1.141680	SR2.141673	SR3.141674	SV1.141649	SV2.141666	TL1.141653	TL2.141706	TL3.141709	VC1.141722	VC2.141694
CA2.141685	0.898039215686	0.880478087649	0.878787878788	0.982608695652	0.977011494253	1.0	1.0	0.714285714286	0.961352657005	0.644268774704	0.0	0.880952380952	0.989010989011	1.0	1.0	0.894230769231	0.908396946565	0.916666666667	0.923664122137	0.786941580756	0.866028708134	0.862745098039	0.741935483871	0.77519379845	0.980295566502	0.854545454545	0.968586387435	0.793103448276	0.72972972973	0.805668016194	0.794871794872	0.988372093023	1.0	0.948717948718	0.923728813559	0.928571428571	0.977777777778	0.979695431472	0.926530612245	0.956834532374	0.902777777778	0.930769230769	0.909547738693	0.887005649718	0.809523809524	0.778947368421	0.854251012146	0.989743589744	0.989637305699	0.988826815642	0.874285714286	0.883720930233	0.945205479452	0.912568306011	0.958549222798	0.988950276243	0.897196261682	0.920353982301	0.964705882353	0.988235294118	0.978021978022	0.977011494253	0.989583333333	0.979166666667	0.962686567164	0.802281368821	0.757322175732	0.804444444444	0.742222222222	0.733766233766	0.714285714286	0.768518518519	0.976878612717	0.917098445596	0.956989247312	1.0	0.905172413793	0.791044776119	0.988950276243	0.738396624473	0.699530516432	0.831223628692	0.843137254902	0.80198019802	0.976331360947	0.890547263682	0.967391304348	0.932692307692	0.821138211382
CC1.141721	0.813620071685	0.832727272727	0.840277777778	0.985611510791	0.868686868687	0.800995024876	0.890547263682	0.814516129032	0.87012987013	0.848375451264	0.880952380952	0.0	0.834951456311	0.92	0.944444444444	0.801724137931	0.867132867133	0.809523809524	0.825174825175	0.860317460317	0.828326180258	0.80701754386	0.867647058824	0.90780141844	0.779735682819	0.745819397993	0.795348837209	0.808917197452	0.83125	0.763837638376	0.954337899543	0.877551020408	0.904761904762	0.922222222222	0.861538461538	0.835526315789	0.813725490196	0.85520361991	0.7843866171	0.741721854305	0.724358974359	0.781690140845	0.793721973094	0.980099502488	0.775362318841	0.88785046729	0.808118081181	0.899543378995	0.907834101382	0.92118226601	0.989949748744	0.979591836735	1.0	0.990338164251	0.861751152074	0.882926829268	0.781512605042	0.744	0.927835051546	0.948453608247	0.864077669903	0.888888888889	0.916666666667	0.888888888889	0.821917808219	0.90243902439	0.908745247148	0.879518072289	0.935742971888	0.903614457831	0.875862068966	0.916666666667	0.868020304569	0.769585253456	0.847619047619	0.913461538462	0.8828125	0.815068493151	0.873170731707	0.831417624521	0.957805907173	0.915708812261	0.991228070175	0.982300884956	0.948186528497	0.795555555556	0.894230769231	0.818965517241	0.725925925926
CF1.141675	0.933014354067	0.931707317073	0.981651376147	1.0	0.484375	0.389312977099	0.618320610687	0.955056179775	0.739130434783	0.980676328502	0.989010989011	0.834951456311	0.0	0.538461538462	0.545454545455	0.691358024691	0.898148148148	0.744360902256	0.935185185185	0.991836734694	0.938650306748	0.886075949367	0.960396039604	0.962264150943	0.821656050955	0.930131004367	0.641379310345	0.959016393443	0.976	0.950248756219	1.0	0.539682539683	0.579831932773	0.963636363636	0.936842105263	0.957264957265	0.641791044776	0.735099337748	0.718592964824	0.862068965517	0.876033057851	0.92523364486	0.882352941176	0.984732824427	0.970873786408	0.986111111111	0.960199004975	0.825503355705	0.823129251701	0.759398496241	1.0	0.984126984127	1.0	1.0	0.646258503401	0.540740740741	0.952380952381	0.911111111111	0.612903225806	0.58064516129	0.602941176471	0.609375	0.794520547945	0.753424657534	0.864864864865	0.972350230415	0.968911917098	0.977653631285	0.988826815642	0.969465648855	0.972727272727	1.0	0.763779527559	0.918367346939	0.785714285714	0.913043478261	0.956989247312	0.945945945946	0.644444444444	0.979057591623	0.988023952096	0.958115183246	1.0	1.0	0.788617886179	0.948387096774	0.579710144928	0.913580246914	0.98
CF2.141679	0.950738916256	0.979899497487	0.981132075472	1.0	0.704918032787	0.472	0.568	0.988372093023	0.832258064516	0.990049751244	1.0	0.92	0.538461538462	0.0	0.442307692308	0.769230769231	0.942857142857	0.769230769231	0.980952380952	1.0	0.987261146497	0.973684210526	0.979591836735	0.990291262136	0.894039735099	0.982062780269	0.726618705036	0.991596638655	0.991803278689	0.979487179487	1.0	0.516666666667	0.557522123894	0.980769230769	0.989130434783	1.0	0.796875	0.848275862069	0.80310880829	0.911504424779	0.949152542373	0.971153846154	0.959183673469	1.0	0.99	1.0	0.989743589744	0.874125874126	0.801418439716	0.842519685039	1.0	0.983333333333	1.0	1.0	0.758865248227	0.68992248062	1.0	0.977011494253	0.627118644068	0.491525423729	0.646153846154	0.622950819672	0.8	0.842857142857	0.916666666667	0.990521327014	0.989304812834	1.0	1.0	0.9921875	1.0	1.0	0.851239669421	0.957446808511	0.865671641791	0.984848484848	1.0	0.981481481481	0.767441860465	0.989189189189	1.0	0.989189189189	1.0	1.0	0.948717948718	1.0	0.636363636364	0.974358974359	1.0
CF3.141691	0.978142076503	1.0	0.989583333333	1.0	0.705882352941	0.561904761905	0.580952380952	1.0	0.837037037037	1.0	1.0	0.944444444444	0.545454545455	0.442307692308	0.0	0.779411764706	0.968421052632	0.825	0.978947368421	1.0	0.985401459854	0.939393939394	0.988636363636	0.989247311828	0.87786259542	0.980295566502	0.798319327731	0.981651376147	0.991071428571	0.965714285714	1.0	0.56	0.591397849462	1.0	0.975609756098	0.990384615385	0.833333333333	0.856	0.803468208092	0.932038834951	0.944444444444	0.957446808511	0.937007874016	1.0	0.988888888889	1.0	1.0	0.90243902439	0.900826446281	0.906542056075	1.0	1.0	1.0	1.0	0.785123966942	0.688073394495	1.0	0.948051948052	0.69387755102	0.632653061224	0.690909090909	0.686274509804	0.883333333333	0.883333333333	0.948979591837	0.989528795812	0.988023952096	1.0	1.0	1.0	0.989690721649	1.0	0.841584158416	0.95041322314	0.824561403509	0.964285714286	1.0	0.979591836735	0.798165137615	0.987878787879	0.985815602837	0.987878787879	1.0	1.0	0.896907216495	0.968992248062	0.625	0.955882352941	1.0
CL1.141697	0.872340425532	0.82683982684	0.885245901639	0.978947368421	0.753246753247	0.707006369427	0.71974522293	0.901960784314	0.775401069519	0.922746781116	0.894230769231	0.801724137931	0.691358024691	0.769230769231	0.779411764706	0.0	0.826446280992	0.602739726027	0.826446280992	0.933579335793	0.873015873016	0.760869565217	0.877192982456	0.899159663866	0.606557377049	0.788235294118	0.543859649123	0.918518518519	0.905797101449	0.859030837004	0.965714285714	0.710526315789	0.779310344828	0.955882352941	0.842592592593	0.838461538462	0.775	0.683615819209	0.742222222222	0.790697674419	0.776119402985	0.841666666667	0.810055865922	1.0	0.844827586207	0.929411764706	0.876651982379	0.862857142857	0.861271676301	0.899371069182	0.974193548387	1.0	1.0	1.0	0.722543352601	0.726708074534	0.876288659794	0.815533980583	0.76	0.826666666667	0.802469135802	0.727272727273	0.860465116279	0.837209302326	0.862903225806	0.925925925926	0.917808219178	0.912195121951	0.960975609756	0.9375	0.926829268293	0.938775510204	0.686274509804	0.895953757225	0.78313253012	0.878048780488	0.88679245283	0.822580645161	0.850931677019	0.880184331797	0.948186528497	0.907834101382	0.989130434783	0.978021978022	0.93288590604	0.922651933702	0.768292682927	0.840425531915	0.902654867257
CL2.141671	0.875432525952	0.824561403509	0.812080536913	1.0	0.894230769231	0.886255924171	0.895734597156	0.906976744186	0.908713692946	0.93031358885	0.908396946565	0.867132867133	0.898148148148	0.942857142857	0.968421052632	0.826446280992	0.0	0.699421965318	0.790540540541	0.901538461538	0.901234567901	0.924369747899	0.758865248227	0.924657534247	0.839662447257	0.864077669903	0.804444444444	0.925925925926	0.921212121212	0.928825622776	0.947598253275	0.912621359223	0.899497487437	0.957894736842	0.762962962963	0.802547770701	0.859813084112	0.904761904762	0.84229390681	0.814102564103	0.788819875776	0.836734693878	0.836909871245	0.971563981043	0.825174825175	0.946428571429	0.871886120996	0.912663755459	0.894273127753	0.8779342723	0.99043062201	0.990291262136	1.0	1.0	0.885462555066	0.925581395349	0.91935483871	0.861538461538	0.93137254902	0.911764705882	0.87962962963	0.875	0.87610619469	0.823008849558	0.827814569536	0.89898989899	0.92673992674	0.938223938224	0.969111969112	0.93567251462	0.893333333333	0.952	0.893719806763	0.938325991189	0.881818181818	0.926605504587	0.84962406015	0.854304635762	0.879069767442	0.90405904059	0.951417004049	0.881918819188	0.966386554622	0.983050847458	0.940886699507	0.948936170213	0.926605504587	0.859504132231	0.857142857143
CL3.141664	0.88790560472	0.85671641791	0.85632183908	0.989949748744	0.782945736434	0.716475095785	0.731800766284	0.863636363636	0.759450171821	0.910979228487	0.916666666667	0.809523809524	0.744360902256	0.769230769231	0.825	0.602739726027	0.699421965318	0.0	0.78612716763	0.898666666667	0.870307167235	0.798611111111	0.83734939759	0.888888888889	0.658536585366	0.788300835655	0.658181818182	0.914438502674	0.889473684211	0.867069486405	0.94982078853	0.71875	0.78313253012	0.966666666667	0.8125	0.824175824176	0.772727272727	0.750889679715	0.732522796353	0.729281767956	0.747311827957	0.802325581395	0.787985865724	0.992337164751	0.863095238095	0.934306569343	0.891238670695	0.870967741935	0.848375451264	0.832699619772	1.0	1.0	1.0	1.0	0.71119133574	0.743396226415	0.879194630872	0.81935483871	0.740157480315	0.779527559055	0.759398496241	0.744186046512	0.804347826087	0.833333333333	0.857954545455	0.890489913545	0.919504643963	0.941747572816	0.974110032362	0.913265306122	0.908571428571	0.96	0.735408560311	0.870036101083	0.755555555556	0.888059701493	0.892405063291	0.8125	0.818867924528	0.906542056075	0.96632996633	0.906542056075	0.958333333333	0.965034965035	0.881422924901	0.908771929825	0.738805970149	0.828767123288	0.866666666667
CL4.141667	0.854671280277	0.831578947368	0.845637583893	1.0	0.932692307692	0.924170616114	0.914691943128	0.891472868217	0.958506224066	0.895470383275	0.923664122137	0.825174825175	0.935185185185	0.980952380952	0.978947368421	0.826446280992	0.790540540541	0.78612716763	0.0	0.913846153846	0.917695473251	0.924369747899	0.801418439716	0.917808219178	0.822784810127	0.831715210356	0.92	0.938271604938	0.921212121212	0.914590747331	0.947598253275	0.95145631068	0.949748743719	0.947368421053	0.785185185185	0.866242038217	0.878504672897	0.91341991342	0.89247311828	0.846153846154	0.819875776398	0.904761904762	0.845493562232	0.990521327014	0.818181818182	0.910714285714	0.857651245552	0.912663755459	0.894273127753	0.906103286385	0.980861244019	1.0	1.0	1.0	0.911894273128	0.944186046512	0.91935483871	0.861538461538	0.960784313725	0.960784313725	0.888888888889	0.913461538462	0.884955752212	0.893805309735	0.880794701987	0.912457912458	0.92673992674	0.930501930502	0.96138996139	0.918128654971	0.873333333333	0.92	0.932367149758	0.938325991189	0.927272727273	0.871559633028	0.872180451128	0.854304635762	0.906976744186	0.867158671587	0.910931174089	0.881918819188	0.974789915966	0.966101694915	0.980295566502	0.948936170213	0.963302752294	0.925619834711	0.9
CM1.141723	0.823899371069	0.796178343949	0.737003058104	1.0	0.991561181435	0.991666666667	1.0	0.735191637631	0.97037037037	0.803797468354	0.786941580756	0.860317460317	0.991836734694	1.0	1.0	0.933579335793	0.901538461538	0.898666666667	0.913846153846	0.0	0.948529411765	0.932584269663	0.871382636656	0.607476635514	0.962406015038	0.846153846154	0.984251968504	0.869688385269	0.732590529248	0.81935483871	0.875968992248	1.0	0.991228070175	0.972602739726	0.926421404682	0.830903790087	0.98353909465	0.976923076923	0.935064935065	0.91788856305	0.925925925926	0.938080495356	0.931297709924	0.966666666667	0.790476190476	0.628458498024	0.825806451613	0.992248062016	0.9921875	0.99173553719	0.949579831933	0.948936170213	0.961722488038	0.975609756098	0.9765625	0.991803278689	0.85559566787	0.923875432526	0.991416309013	1.0	0.983673469388	0.966244725738	0.992156862745	0.98431372549	0.915407854985	0.650306748466	0.576158940397	0.9375	0.881944444444	0.784366576819	0.762917933131	0.835125448029	0.983050847458	0.90625	0.967871485944	0.991902834008	0.972881355932	0.873111782477	0.991803278689	0.813333333333	0.826086956522	0.873333333333	0.910112359551	0.909433962264	0.991379310345	0.893939393939	0.983805668016	0.940959409594	0.851132686084
