pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89
AR1.141727	0.117749109319	0.118499095483	-0.241024685554	0.0434000334927	-0.18522806195	0.0548785201443	-0.018143310088	0.168392612211	0.0725161031844	-0.0882081336693	0.180147196906	-0.0570286173605	0.102295634932	-0.0666949228426	0.0738134675129	-0.031666833876	0.0775514748362	-0.0057796653555	0.0179240483593	0.00626125481298	0.111081683229	-0.09715840483	0.0450627132113	0.0137599845438	-0.00880890833487	-0.0150411255797	-0.0331196031097	0.0751269485361	0.000322969568586	0.0690254435501	-0.0851936237758	-0.0140504929007	-0.0411023558564	0.0156463552495	0.0346383826719	0.0969725617614	-0.0267415360555	-0.0327786635234	-0.0487079418547	-0.00302491385778	-0.0250684905018	0.0431655571082	0.004027002635	0.0244476330626	0.00643317237129	0.0729739475733	-0.047333287691	-0.0326705806914	-0.00715865421513	-0.00848551787682	-0.0299175079448	-0.170797556637	0.0532033913863	0.0196170023245	0.019051307806	0.0114290007553	0.0749440588169	-0.0113307931159	-0.0601647840578	-0.129254261147	0.0212205129783	0.0745865048919	0.0138515890469	0.133509081059	-0.0103013775349	-0.00386926839706	-0.0975843544876	-0.0447992667777	0.0642129133612	0.0752381678493	0.0179532071536	0.0677320254553	0.00373278803579	-0.110950701643	-0.0217156920514	0.0324364335022	0.00189520535111	0.0751303679061	-0.00542272903488	-0.0204065044735	0.00581676345953	0.0101721168086	-0.0386807713349	0.00876868303318	-0.0145960291343	0.0143595085996	-0.00640811813398	0.00315190879052	-1.52670786027e-08
AR2.141703	0.111239739976	0.140589261714	-0.219784324749	-0.00249547054403	-0.136523440372	0.0172849212305	0.010265759328	0.168251841847	-0.00630485264627	-0.100895187028	0.0464553838934	-0.0684969478275	0.0709049282188	-0.0909400651408	0.148322671341	-0.0863252373324	0.0854881981333	0.00471043625294	0.066660142847	-0.0364788278514	0.160397851435	-0.0649802723293	0.172035196994	-0.0189392399062	-0.0352466026356	0.0279739460623	0.0154560110997	0.0730697530044	0.0336907851481	0.04985461137	-0.105842177532	-0.0257123437741	-0.0423016735411	-0.0682994553135	0.0135773022309	-0.0220500193112	-0.0749865919849	0.0240935558014	0.0301992343836	-0.0617972115003	-0.0328161899048	0.0691793382385	0.0750627514583	0.0601605911017	-0.0330579323647	0.0346606858967	0.00708255854984	-0.0342438371899	0.0672651998454	-0.0250251027251	0.0111909806692	0.127324543962	0.00593843263936	0.0145774576646	0.0233178641733	0.0130705717712	-0.127141723999	0.0112316118308	0.0699273496474	0.153639363364	-0.0348762581163	-0.0412927016331	-0.0648627169475	-0.0751722562343	0.0954106341053	-0.027575741421	-0.0035811287276	-0.00756368888997	-0.0297697962514	-0.0265397375506	0.0962093641605	-0.0511613782392	-0.00971626963409	0.0681897445191	0.0104124732278	0.0166118985655	0.00683185398271	-0.0142031810468	-0.0488872044841	0.0394418143299	-0.00764025952553	-0.016183774525	0.0269919872023	-0.0113786215706	0.00172710828308	0.00348619456357	0.00675807282491	0.00267103331575	-1.52670786027e-08
AR3.141705	0.185522055352	0.134682623277	-0.28490049803	0.0831025297886	-0.183384708081	0.0227968666894	-0.00861060697586	0.177351770791	0.0536066977152	-0.00375607123723	0.0868491437823	-0.103688131478	0.0548502354364	-0.0484889785863	0.0387207711998	-0.0709021131868	-0.0143055377632	-0.0079210726056	0.0107675797641	-0.0167364023814	-0.0388833483786	-0.0344662185524	0.0309523090537	-0.00751634326179	0.0792716200858	-0.0204380857033	0.0313636043775	-0.00318469420525	0.00480192069492	-0.0448643833656	0.074325523065	0.00537650460561	-0.0155967575588	0.0336306989152	0.0347263327563	-0.0129896775144	0.0341273520472	-0.0266470144363	-0.0459882066181	0.0852180777613	-0.0349244643311	-0.0834602021622	-0.0378161507202	-0.0708630698133	-0.0497401621554	0.0249137564299	0.0408072602599	0.0738073230231	0.0892504647134	-0.001404400821	0.0409664369983	-0.00254577010984	0.0369336178272	0.0901264558105	0.0141115010873	0.0235790212927	-0.0161525979356	0.014837112991	0.0657983805203	-0.0762745457794	0.105831867371	-0.0752969987629	0.0081476982891	0.00133310468034	-0.0647481453062	-0.047819644439	0.107963593317	0.0137765109356	-0.124425020892	-0.0987014362538	-0.172184288184	0.0672945299276	0.000185304605977	0.0355544277535	0.035650923658	-0.0932280135019	-0.00714271856154	-0.0549058406791	0.0441948657128	-0.0134554032311	0.00578745001807	-0.015019041538	0.0141085485103	-0.0187877140595	0.00899791695232	-0.00950088079936	0.00206612401488	-0.00631113861907	-1.52670786027e-08
BB1.141690	0.0573996692373	-0.0340425557503	0.0146167103755	-0.0514073757755	-0.0469113499209	-0.0349506440922	-0.0725229673608	0.0195379293505	0.118586018862	-0.0379455027513	-0.17971218259	0.220376994453	0.418025537687	0.371963018642	0.0550015816089	-0.0953921413305	0.113958210919	-0.00430379673155	0.0224586235483	-0.181148250582	0.0889504317897	0.132727749311	-0.0631195000521	0.0701452762681	0.0116854851935	-0.0073281733981	0.0513180527948	0.0105819760476	-0.0821910377762	-0.0492943515395	-0.00186399694656	0.0113222347405	0.0123500541128	0.0548552406277	0.0168843819143	0.0185575630041	0.0593763091329	-0.00685186017777	0.00317573048774	0.0230301095412	0.00634191197703	0.0231596364355	0.0167483067685	0.00704995121897	-0.0121563360135	0.00135785266155	0.031882083499	-0.00159303270486	0.00225123042777	0.00265239379431	0.00434062437753	0.00417696080493	0.0400730618303	-0.0117985490947	-0.00764446554597	0.021172770809	-0.00589412360037	0.00268843052072	-6.31018360698e-05	-0.00436400633632	-0.00800852786671	0.00514555939973	0.0165920182844	-0.00527541717726	0.0213695868409	-0.0185427217316	0.00129727565183	0.0196055060096	0.00848226837568	-0.0105258681681	-0.016041339949	-0.0038524245559	-0.0119860381705	0.00405640185186	-0.0142016656093	0.00323037573998	-0.00122439952327	0.0101952099118	0.00509288970542	-0.00130661723116	0.00459862023209	0.0120016761065	0.00307770800663	0.000965607066399	-0.00421138167679	-0.00254975760316	-0.000533959899709	-0.00344854878344	-1.52670786027e-08
BB2.141659	-0.316970518096	-0.0505799376575	0.0272585390478	0.0606608519579	0.0337901600229	-0.0184353028522	-0.0526150692193	0.172549448817	-0.185058885204	0.0629727681526	0.108813587072	0.144494004432	-0.075112151081	0.0285835799415	0.0652486190366	-0.0494348098673	-0.0177999295292	-0.044916736082	-0.00184645039623	-0.0741588522165	-0.0473779372831	0.00461457657525	0.0143539946405	-0.00216872557704	-0.0630391816739	0.000644665271294	0.00396288296475	0.0239121820256	0.0150582618143	-0.00225647311358	-0.0335052686954	0.062646675173	-0.103252091834	0.0986066851668	0.00538102641413	-0.0706813249584	-0.027438418256	0.0327474104425	0.0104618849777	-0.000783234456696	0.0401539707919	-0.023875777243	0.0221326617665	0.0529596711876	-0.0410669844954	-0.0377082319707	-0.0370803182481	0.0252816710428	-0.0214252032791	-0.0580994363965	-0.0568951171379	0.0260280653619	0.00719150667168	-0.0321141410881	-0.0558239131882	0.0319358087627	-0.0625194992464	0.00371047820931	0.0474165466424	-0.00754309678492	0.0343856349284	-0.0200280814826	0.071572025747	0.049855302973	-0.00896718870042	-0.0369126884171	-0.0427863104796	-0.0235227593506	0.0884169264506	0.00930975607858	0.039266059575	-0.0148456526247	-0.0402705375292	0.0474854019561	0.0381580761253	-0.0640062019962	0.0197033499839	-0.0583185733138	0.146326180952	-0.0886899605701	0.00857213148799	-0.0541809463992	-0.0279172120985	0.141903294699	0.0191388897529	0.054421673024	-0.0330272895725	-0.0221232466892	-1.52670786027e-08
BF1.141647	-0.431905895735	-0.137333084089	-0.061904144877	0.0938094769275	0.0287776728076	0.123818233256	0.0228700630271	0.0143553683163	0.0381441714499	0.0030963324882	0.038248631259	0.061368788466	-0.105540325013	-0.00462217491149	0.0247226951596	0.0283064364098	0.0186903849896	-0.028937845448	-0.0644854636218	-0.0480477981781	0.0457726910945	0.0680645084571	-0.0221027377508	-0.00525084878199	0.0534264226881	-0.00212366317727	-0.0133488537273	0.00102101725334	0.0421345731274	0.0108754874063	-0.00560719620954	-0.0246637845687	-0.00994601628033	-0.0220158501587	-0.0203330346241	-0.0010099764743	0.0131479708608	-0.0255152178788	0.0408778988092	-0.0120169814886	0.0234291512918	-0.00352957655381	0.0593462172573	0.0122277988019	-0.021378996912	0.0141931504594	0.0392113935686	-0.0150817681123	0.0085014945914	-0.0390593631812	-0.032505085705	0.00236620977686	0.0220180945276	-0.024710664323	0.00485266399767	0.0222727692133	0.00954748637256	-0.012325402623	-0.00772117490225	-0.0172864115879	0.0487224607229	-0.0540187293451	0.0341937073006	-0.00448775728024	0.0591366211989	-0.0266029644119	-0.009472542715	0.0126750042373	0.0556769476179	-0.0459462888638	-0.0541809320528	0.00619253505128	0.0371611442105	0.0307849021588	-0.0281408299141	-0.0594311720733	0.0328219020111	0.0273725278151	-0.0503756767037	0.00819751057246	0.0292642492046	0.129636388218	0.0273209724015	0.0193437802721	-0.00605873289219	-0.00520004431043	-0.0451356631577	0.172387241655	-1.52670786027e-08
BF2.141708	-0.359368481724	-0.121027154095	-0.0216672019128	0.111982570906	-0.0234815974678	0.0957412259276	0.0302959456508	-0.0346107716879	0.174068317009	-0.0729681042681	-0.0847985209814	-0.0929124705434	0.0185056890758	-0.0703174006403	-0.101576991645	0.0635319068278	0.0375872492712	0.017133075979	0.00550082388714	0.00137275032838	-0.0183829666613	0.0748461115112	-0.033722614082	-0.000540122290015	0.0150725969167	-0.0582902679197	-0.0135574087115	-0.0131384838137	-0.0223612148446	0.0213974236663	-0.0382881978728	0.0229986225392	0.0543196670736	-0.0210077917124	0.0222231532754	0.0363509007435	-0.0311781466573	0.0390865200547	-0.0600587518655	-0.0635611903873	-0.0257043949136	0.0238036643534	0.0383315843163	-0.0425739893138	-0.0143644325766	0.0584512137359	0.0616589764019	0.00851802110631	0.02855685706	0.0176571124307	-0.0545811556978	0.010534403951	-0.00379195978177	0.104769518262	-0.00217851848998	0.0106976156551	-0.0292198218489	-0.00149242923454	-0.028072881246	0.0146440962435	-0.0103769972373	-0.0413657653518	0.103288807288	-0.0461438752493	0.0374287451453	0.0529941487917	-0.0399637554122	-0.089131629077	0.0987749670758	0.0492905903516	-0.0174116573391	0.0194410455208	0.0958272627153	0.031704354918	0.0391327705064	-0.106315974023	0.00486133412416	0.0504665762741	0.0204126940301	0.00338316328874	-0.00547969825149	0.000986805825592	0.117967094145	0.0812892180985	0.0159125395623	-0.0929129105068	0.0337044727274	-0.0676111772514	-1.52670786027e-08
BP1.141702	0.197886120792	0.0259104616974	-0.0506189897729	0.138674940842	0.181016213396	-0.0884846545775	0.055722056074	0.0769128593493	0.067604971957	-0.0145580234648	-0.0237458437025	-0.106913434257	-0.0879697056402	0.121656903081	-0.074125917674	-0.0444743559628	-0.0992300373186	-0.0355043503157	0.00390731634624	0.0843155798123	0.131585485401	0.103877800522	0.0781492224185	-0.0179632751651	-0.129038412508	0.0771814665512	-0.00372770271141	-0.0199085412895	0.0127505343472	0.0237673203765	-0.126092482457	0.11360853522	-0.0460951409645	0.127458846399	-0.0958630882784	0.0581109954503	0.00391688898342	-0.082167745499	0.0188447769599	0.073139040896	0.0988093954063	0.0552075696913	0.0639735618138	-0.0444261952537	-0.00741686451317	-0.0450333387654	0.193103060749	0.0741453786925	-0.0818724938481	-0.0393196882125	-0.0183250023964	-0.0049524815338	-0.0281200929537	0.0854930798185	-0.124820605101	-0.0955962281449	0.0308980918239	-0.0261099898089	0.0341563462357	-0.0178727273994	-0.0258752921998	-0.00245899225643	-0.0876027783818	0.0108063524862	0.0312117053773	0.0544777576436	-0.0012462349075	-0.0673675148242	-0.0482824222639	-0.0359288946393	-0.00466010098969	0.0430684581253	0.00796536990049	-0.0201524360935	-0.0086632964485	0.0238959965678	-0.00715347511976	-0.00624611827485	-0.0042143201289	0.00410846990685	0.0162091260865	0.00526155797779	-0.00570716427469	0.0129194454427	0.00543762351242	0.00609724567162	-0.000913110808642	0.00117436174679	-1.52670786027e-08
BZ1.141724	-0.192987670605	0.118214320269	0.264243465554	0.0804304075406	-0.0473402454026	-0.147234236667	-0.0761417493421	-0.0653845908233	0.0199197550369	0.0327132554721	0.0488397328539	-0.148857381337	0.110867636799	-0.0535433670334	-0.0754359817013	0.0287696107703	-0.0416402037662	-0.0301596912075	0.0234776589252	-0.0244596886791	-0.0308246226799	0.0099598806041	-0.0146494719922	-0.0462745336834	0.0103803909424	0.0531266782223	0.0446635606938	0.00103060793285	-0.0318013956817	-0.0322556232071	0.0162693991625	0.0274991197318	0.0508851454694	0.0329381385127	0.0104495035297	-0.0543827517551	-0.0014679883371	-0.0871789624305	0.0943441207676	0.145532699355	-0.0573559242809	-0.0299174785592	-0.0259113693227	0.0636135912856	0.0130455160131	-0.000281881718411	-0.0345594235404	-0.0597004382665	0.0788814291246	-0.0903287857077	-0.0706852426523	0.026630541595	0.0377502237954	-0.0142433518573	0.0323773946823	0.0341344732205	0.0895471317605	-0.118629143544	0.144023442459	0.112413054018	-0.0474653002998	0.0664511999493	-0.0353976659499	0.0422309182766	0.0734619644333	0.000493581991153	0.00565013422886	-0.0256018276979	0.0365179136979	0.0267072951297	-0.03841175543	-0.00399666583534	0.0759146652267	-0.0367000715861	0.0033748157383	-0.110342063848	0.00391882815007	0.0441051316569	-0.0141983883633	0.0533021127737	0.00693132202981	-0.0449921955002	-0.0926395712493	-0.00282201542331	-0.0084873295731	-0.0150999766303	-0.044111398942	-0.000953429275478	-1.52670786027e-08
CA1.141704	0.264539882553	-0.055254245537	0.0314023790681	0.103917234847	0.239268865442	0.00580673673599	0.148483717897	-0.00163328772439	0.0242640878641	0.00110872812918	0.104442407346	0.00992428051553	0.0352861510461	0.0469604061856	-0.0530065527818	0.0137943662264	0.0596665555391	0.0311011901334	-0.0376848758845	-0.0314325280924	-0.09361238434	-0.0157272422291	-0.0077756403101	-0.0256823837706	0.0388687913863	0.0251821814186	0.106381941945	-0.0566821557451	0.0706196799802	0.0620530804905	0.0293904211923	0.0263696819287	-0.0941726024413	0.0521344631534	0.0238765604686	-0.0717681273182	0.00853491161208	-0.00146656649138	0.0567780559982	-0.0234428397722	-0.0450639099634	0.11449597283	-0.174295055585	-0.0467218076134	-0.0952081989567	0.115589320628	-0.0675898024919	-0.0423266497093	-0.0378940062512	0.0725541451449	0.0293991842785	-0.0209978993724	-0.123682489202	0.0456035856297	0.00933168613126	0.0732033133282	-0.0945360557254	-0.135200430482	-0.0070190297865	-0.0798656000184	-0.0436333585597	0.0166102713787	-0.00537584124158	0.0710206238868	0.140238487407	-0.0194835064815	-0.0294835377025	0.0163219684607	-0.0122768253119	-0.0372890790401	-0.0194582792902	0.00659029194563	0.0692892005396	0.0654118514002	0.0328224926189	0.0682964469753	-0.0325522772218	-0.0270120757891	-0.00865493176654	0.01341481799	0.00146331682252	0.00421072372942	0.0067485638812	-0.00225679536164	0.00385158524124	5.6264160822e-05	0.00693867562542	6.15861086322e-05	-1.52670786027e-08
