	AR1.141727	AR2.141703	AR3.141705	BB1.141690	BB2.141659	BF1.141647	BF2.141708	BP1.141702	BZ1.141724	CA1.141704	CA2.141685	CC1.141721	CF1.141675	CF2.141679	CF3.141691	CL1.141697	CL2.141671	CL3.141664	CL4.141667	CM1.141723	CO1.141714	CO2.141657	CO3.141651	CR1.141682	DF1.141684	DF2.141726	DF3.141696	GB1.141665	GB2.141732	GB3.141652	GB5.141668	HF1.141663	HF2.141686	HI1.141693	HI2.141672	HI3.141676	HI4.141735	HJ1.141718	HJ2.141717	IE1.141648	IE2.141655	IT1.141711	IT2.141720	JT1.141699	KP1.141713	KP3.141658	KP4.141733	LQ1.141701	LQ2.141729	LQ3.141712	MD2.141689	MD3.141707	MD4.141660	MD5.141688	MP1.141661	MP2.141695	MT1.141719	MT2.141698	PE1.141715	PE2.141725	PE3.141731	PE4.141683	PE5.141692	PE6.141700	PE7.141734	RT1.141654	RT2.141710	SA1.141670	SA2.141687	SB1.141730	SF1.141728	SF2.141677	SK1.141669	SK2.141662	SK3.141716	SN1.141681	SN3.141650	SP1.141656	SP2.141678	SR1.141680	SR2.141673	SR3.141674	SV1.141649	SV2.141666	TL1.141653	TL2.141706	TL3.141709	VC1.141722	VC2.141694
CA2.141685	0.919739696312	0.907444668008	0.910602910603	0.996124031008	0.969230769231	0.968181818182	0.981566820276	0.835497835498	0.947826086957	0.773892773893	0.0	0.888679245283	0.986363636364	0.986449864499	0.985915492958	0.916988416988	0.920212765957	0.941860465116	0.928057553957	0.855421686747	0.908918406072	0.901565995526	0.863534675615	0.869306930693	0.950980392157	0.904679376083	0.972043010753	0.819047619048	0.821818181818	0.821585903084	0.810666666667	0.978571428571	0.979643765903	0.947976878613	0.926339285714	0.928429423459	0.976247030879	0.952267303103	0.941787941788	0.929347826087	0.915904936015	0.926470588235	0.930139720559	0.862694300518	0.838834951456	0.871853546911	0.877358490566	0.96875	0.985074626866	0.983213429257	0.872448979592	0.914835164835	0.958083832335	0.930051813472	0.955773955774	0.971428571429	0.887619047619	0.895038167939	0.982456140351	0.982630272953	0.978873239437	0.978260869565	0.985436893204	0.981264637002	0.957115009747	0.894736842105	0.873661670236	0.84375	0.821852731591	0.835589941973	0.797826086957	0.825123152709	0.940594059406	0.925155925156	0.948132780083	0.960880195599	0.902597402597	0.878557874763	0.961797752809	0.809322033898	0.80412371134	0.791845493562	0.864450127877	0.872180451128	0.964864864865	0.909090909091	0.966836734694	0.905697445972	0.878243512974
CC1.141721	0.871541501976	0.859259259259	0.85632183908	0.996978851964	0.879716981132	0.88110403397	0.9248434238	0.880952380952	0.865580448065	0.880373831776	0.888679245283	0.0	0.893390191898	0.930622009569	0.933497536946	0.823747680891	0.855704697987	0.858520900322	0.873737373737	0.904599659284	0.844919786096	0.862903225806	0.874031007752	0.924874791319	0.857142857143	0.805084745763	0.902390438247	0.873170731707	0.8751950078	0.835249042146	0.936475409836	0.894273127753	0.925170068027	0.944444444444	0.892	0.86876155268	0.904347826087	0.877192982456	0.854330708661	0.826855123675	0.8	0.822580645161	0.850943396226	0.955102040816	0.822807017544	0.915708812261	0.846286701209	0.934182590234	0.928730512249	0.917211328976	0.967935871743	0.969162995595	0.990407673861	0.981132075472	0.888392857143	0.902173913043	0.843309859155	0.803669724771	0.918735891648	0.909706546275	0.91452991453	0.937901498929	0.939524838013	0.91684434968	0.869888475836	0.919720767888	0.924596050269	0.907578558226	0.932457786116	0.928571428571	0.918825561313	0.942307692308	0.881696428571	0.843137254902	0.8671875	0.940425531915	0.884615384615	0.864957264957	0.868921775899	0.86404293381	0.940828402367	0.918367346939	0.961847389558	0.972495088409	0.932084309133	0.810526315789	0.930648769575	0.868940754039	0.81308411215
CF1.141675	0.932668329177	0.934684684685	0.919047619048	1.0	0.708171206226	0.662020905923	0.703832752613	0.96	0.806916426513	0.982142857143	0.986363636364	0.893390191898	0.0	0.706382978723	0.760683760684	0.787654320988	0.881742738589	0.803797468354	0.904166666667	0.977505112474	0.913978494624	0.889182058047	0.931707317073	0.975460122699	0.782722513089	0.931558935361	0.725	0.960302457467	0.976991150442	0.931034482759	0.986522911051	0.660447761194	0.691699604743	0.986206896552	0.937984496124	0.943693693694	0.784511784512	0.782178217822	0.813513513514	0.864923747277	0.877682403433	0.913319238901	0.863414634146	0.997282608696	0.946107784431	0.958128078818	0.943661971831	0.845659163987	0.858108108108	0.816053511706	0.991869918699	0.98753894081	0.996389891697	0.991176470588	0.718411552347	0.693140794224	0.961616161616	0.898268398268	0.6875	0.759124087591	0.745704467354	0.721014492754	0.808219178082	0.814935064935	0.900709219858	0.969696969697	0.975280898876	0.97247706422	0.975961538462	0.984732824427	0.974522292994	0.987562189055	0.826229508197	0.899014778325	0.802739726027	0.883647798742	0.920987654321	0.949596774194	0.778816199377	0.970711297071	0.989743589744	0.975051975052	0.994623655914	0.994708994709	0.857664233577	0.917948717949	0.740601503759	0.888127853881	0.911504424779
CF2.141679	0.962099125364	0.963824289406	0.956284153005	1.0	0.71921182266	0.683544303797	0.678414096916	0.971428571429	0.828767123288	0.981432360743	0.986449864499	0.930622009569	0.706382978723	0.0	0.611464968153	0.823033707865	0.928899082569	0.838028169014	0.951501154734	0.988179669031	0.936117936118	0.922839506173	0.957264957265	0.98820754717	0.830357142857	0.950749464668	0.741573033708	0.976445396146	0.981891348089	0.949197860963	0.990033222591	0.658878504673	0.636842105263	0.986301369863	0.960122699387	0.968831168831	0.825203252033	0.802419354839	0.831210191083	0.907542579075	0.921052631579	0.942583732057	0.902506963788	0.996621621622	0.972972972973	0.970674486804	0.972789115646	0.87890625	0.877637130802	0.853658536585	0.996655518395	0.983935742972	1.0	0.981203007519	0.758771929825	0.722466960352	0.972093023256	0.931540342298	0.730769230769	0.692682926829	0.731601731602	0.705069124424	0.820512820513	0.837301587302	0.934959349593	0.987468671679	0.984126984127	0.978260869565	0.98275862069	0.989010989011	0.980148883375	0.993993993994	0.85140562249	0.928571428571	0.837579617834	0.898832684825	0.942028985507	0.963048498845	0.792452830189	0.983050847458	0.987421383648	0.98309178744	0.993333333333	0.993464052288	0.884259259259	0.939393939394	0.729468599034	0.910761154856	0.942065491184
CF3.141691	0.966767371601	0.965240641711	0.966292134831	1.0	0.731958762887	0.731914893617	0.66976744186	0.970350404313	0.828571428571	0.989071038251	0.985915492958	0.933497536946	0.760683760684	0.611464968153	0.0	0.839541547278	0.939110070258	0.849282296651	0.949880668258	0.997578692494	0.955112219451	0.908794788274	0.958579881657	0.98533007335	0.837423312883	0.962962962963	0.780303030303	0.982456140351	0.98347107438	0.964480874317	0.989547038328	0.712264150943	0.638888888889	0.980392156863	0.968253968254	0.978666666667	0.81974248927	0.825726141079	0.853896103896	0.904282115869	0.92628992629	0.937965260546	0.904899135447	1.0	0.983908045977	0.984939759036	0.979069767442	0.885714285714	0.875	0.849785407725	0.99649122807	0.987288135593	1.0	0.992156862745	0.782805429864	0.733944954128	0.980952380952	0.926395939086	0.724489795918	0.710659898477	0.720183486239	0.728571428571	0.787037037037	0.832635983264	0.932394366197	0.987012987013	0.986301369863	0.983146067416	0.982035928144	0.990950226244	0.987244897959	0.993730407524	0.842553191489	0.944444444444	0.841584158416	0.919678714859	0.955357142857	0.976470588235	0.823076923077	0.990049751244	0.993464052288	0.995061728395	0.989473684211	0.996587030717	0.887254901961	0.94670846395	0.723076923077	0.907356948229	0.948186528497
CL1.141697	0.88501026694	0.882129277567	0.877712031558	0.996699669967	0.814323607427	0.770935960591	0.80637254902	0.883141762452	0.827050997783	0.912380952381	0.916988416988	0.823747680891	0.787654320988	0.823033707865	0.839541547278	0.0	0.817359855335	0.729981378026	0.83666061706	0.897849462366	0.888888888889	0.839826839827	0.90495049505	0.9	0.784067085954	0.808098591549	0.751789976134	0.908045977011	0.894736842105	0.862745098039	0.948608137045	0.796954314721	0.810666666667	0.967171717172	0.906444906445	0.887619047619	0.830466830467	0.799007444169	0.798264642082	0.822222222222	0.827205882353	0.858439201452	0.809426229508	0.981052631579	0.875874125874	0.917505030181	0.879159369527	0.882075471698	0.864661654135	0.844827586207	0.963829787234	0.964705882353	0.994884910486	0.977678571429	0.79177377892	0.804511278195	0.88475177305	0.833644859813	0.819371727749	0.839285714286	0.832116788321	0.80612244898	0.848258706468	0.843373493976	0.853754940711	0.919561243144	0.908221797323	0.923518164436	0.926587301587	0.92880794702	0.920577617329	0.947580645161	0.8175	0.869215291751	0.82302771855	0.904428904429	0.913385826772	0.882249560633	0.837155963303	0.918003565062	0.935146443515	0.927689594356	0.957356076759	0.970893970894	0.924623115578	0.871848739496	0.815789473684	0.840077071291	0.878003696858
CL2.141671	0.880681818182	0.862254025045	0.851024208566	0.997150997151	0.921568627451	0.892712550607	0.905930470348	0.873214285714	0.911320754717	0.904424778761	0.920212765957	0.855704697987	0.881742738589	0.928899082569	0.939110070258	0.817359855335	0.0	0.754266211604	0.795454545455	0.907742998353	0.87731092437	0.906367041199	0.844230769231	0.891485809683	0.828358208955	0.849206349206	0.867063492063	0.913109756098	0.905465288035	0.884547069272	0.947265625	0.901052631579	0.907079646018	0.951834862385	0.865612648221	0.852994555354	0.882729211087	0.898550724638	0.866290018832	0.826758147513	0.81724137931	0.838765008576	0.826492537313	0.970986460348	0.846410684474	0.902621722846	0.864686468647	0.925925925926	0.917926565875	0.9	0.973128598848	0.963906581741	0.986206896552	0.973630831643	0.888412017167	0.887711864407	0.8955954323	0.831304347826	0.919913419913	0.915948275862	0.906832298137	0.899786780384	0.912765957447	0.881355932203	0.85401459854	0.907692307692	0.914035087719	0.916666666667	0.94633273703	0.919129082426	0.912457912458	0.944444444444	0.903157894737	0.908765652952	0.892988929889	0.927536231884	0.882681564246	0.865671641791	0.907480314961	0.902847571189	0.939047619048	0.908485856905	0.951171875	0.963740458015	0.949227373068	0.90243902439	0.910284463895	0.847517730496	0.874570446735
CL3.141664	0.904424778761	0.891485809683	0.880208333333	0.997361477573	0.850549450549	0.802083333333	0.781385281385	0.912541254125	0.832046332046	0.92880794702	0.941860465116	0.858520900322	0.803797468354	0.838028169014	0.849282296651	0.729981378026	0.754266211604	0.0	0.79089376054	0.928682170543	0.877419354839	0.860335195531	0.878787878788	0.920436817473	0.74569789675	0.84509202454	0.757261410788	0.91348973607	0.922969187675	0.89932885906	0.961538461538	0.788546255507	0.797235023041	0.965884861407	0.885185185185	0.887015177066	0.837894736842	0.830897703549	0.793103448276	0.809364548495	0.804020100503	0.846153846154	0.816216216216	0.976234003656	0.878315132605	0.901610017889	0.896764252696	0.888888888889	0.864806866953	0.857442348008	0.98191681736	0.974155069583	0.989224137931	0.977011494253	0.818181818182	0.810752688172	0.8984375	0.827470686767	0.844298245614	0.858064516129	0.827004219409	0.812227074236	0.858050847458	0.831932773109	0.859130434783	0.92071197411	0.92880794702	0.933222036728	0.950680272109	0.938325991189	0.93690851735	0.95818815331	0.826923076923	0.882661996497	0.830540037244	0.881147540984	0.89241622575	0.875197472354	0.845544554455	0.905448717949	0.94973070018	0.921135646688	0.963302752294	0.967450271248	0.923076923077	0.915044247788	0.807256235828	0.820869565217	0.869205298013
CL4.141667	0.890595009597	0.871376811594	0.881481481481	0.997041420118	0.933628318584	0.901234567901	0.903361344538	0.91958041958	0.927756653992	0.906137184116	0.928057553957	0.873737373737	0.904166666667	0.951501154734	0.949880668258	0.83666061706	0.795454545455	0.79089376054	0.0	0.903878583474	0.920922570016	0.924670433145	0.871401151631	0.916805324459	0.854748603352	0.876971608833	0.884	0.923076923077	0.923076923077	0.913427561837	0.954274353877	0.910064239829	0.911764705882	0.952830188679	0.880239520958	0.88868940754	0.905781584582	0.920997920998	0.907235621521	0.862711864407	0.855442176871	0.882154882155	0.88	0.964071856287	0.862416107383	0.926966292135	0.889802631579	0.930672268908	0.883295194508	0.899563318777	0.96015936255	0.951434878587	0.985781990521	0.968619246862	0.89010989011	0.91754756871	0.911475409836	0.873504273504	0.917594654788	0.930131004367	0.904255319149	0.90652173913	0.905494505495	0.882863340564	0.873626373626	0.916955017301	0.927433628319	0.928315412186	0.943119266055	0.922590837283	0.899130434783	0.930902111324	0.91684434968	0.932021466905	0.914972273567	0.92094017094	0.894538606403	0.881666666667	0.911646586345	0.902564102564	0.918489065606	0.912013536379	0.947791164659	0.942115768463	0.957207207207	0.926829268293	0.924611973392	0.892173913043	0.902564102564
CM1.141723	0.859504132231	0.87358490566	0.839357429719	0.996794871795	0.975280898876	0.975806451613	0.985685071575	0.848249027237	0.973282442748	0.8671875	0.855421686747	0.904599659284	0.977505112474	0.988179669031	0.997578692494	0.897849462366	0.907742998353	0.928682170543	0.903878583474	0.0	0.944630872483	0.951923076923	0.925430210325	0.75745526839	0.953818827709	0.854757929883	0.970986460348	0.896890343699	0.843492586491	0.867307692308	0.896247240618	0.974522292994	0.984375	0.972972972973	0.927855711423	0.885338345865	0.976793248945	0.959915611814	0.949626865672	0.923205342237	0.919866444073	0.916808149406	0.944543828265	0.953290870488	0.839857651246	0.770786516854	0.834829443447	0.972340425532	0.980132450331	0.967602591793	0.931034482759	0.960648148148	0.971867007673	0.964523281596	0.963203463203	0.965957446809	0.872791519435	0.927118644068	0.980044345898	0.971175166297	0.976987447699	0.982942430704	0.980561555076	0.957356076759	0.913284132841	0.782961460446	0.736383442266	0.928838951311	0.888888888889	0.840989399293	0.854716981132	0.875	0.970085470085	0.936685288641	0.96303142329	0.97867803838	0.953358208955	0.912310286678	0.965931863727	0.865561694291	0.868995633188	0.882246376812	0.919739696312	0.923076923077	0.981351981352	0.916666666667	0.98	0.948364888124	0.923076923077
