#OTU ID	GN01P.484257	GN06P.o.484262	GN02P.484248	GN04P.484258	GN05P.o.484260	GN07P.o.484246	GN04P.o.484251	GN07P.484259	GN02P.o.484250	GN06P.484247	GN09P.484254	GN01P.o.484256	GN03P.o.484249	GN08P.o.484263	GN03P.484253	GN05P.484261	GN09P.o.484264	GN08P.484265
253077	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
259460	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
306448	0	5.708243841	0	5.415037499	7.450494067	4.73557772	0	0	0	4.632822139	0	0	0	0	0	4.312369266	0	0
235297	0	0	0	0	0	0	0	4.73557772	0	0	0	0	0	0	0	0	0	0
159349	4.26166757	0	0	0	6.458718649	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
159272	5.223562965	5.708243841	5.249332964	5.415037499	0	4.73557772	0	0	0	0	6.339850003	0	5.475028474	6.706644868	6.230242871	5.275597458	0	5.537747862
320903	6.204126486	6.283978741	0	6.398031074	0	0	0	0	0	5.603449728	0	5.603449728	0	0	5.249332964	0	0	0
159352	6.204126486	0	7.220602255	0	0	0	6.588536184	0	7.134784472	0	0	6.328496845	7.038203308	0	6.230242871	0	0	0
312081	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
132289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.821596845	0
198239	4.26166757	0	0	0	0	0	0	0	0	0	0	5.033248182	0	0	0	0	0	0
138759	0	0	0	0	0	0	0	0	4.600258688	0	0	0	0	0	0	0	0	0
253664	0	0	0	0	0	5.708243841	0	4.73557772	0	4.632822139	0	0	0	5.149046272	0	4.312369266	5.821596845	5.537747862
138754	5.795596951	0	0	0	0	0	0	0	4.600258688	0	0	5.033248182	0	0	0	0	0	0
107722	0	0	0	0	0	4.73557772	0	0	0	0	5.357552005	0	0	0	0	0	0	0
248966	0	0	0	0	0	0	0	0	0	0	5.357552005	0	0	0	0	0	0	6.522135663
159470	0	0	0	5.415037499	5.475028474	0	0	0	0	0	0	0	0	0	0	0	0	0
159471	0	0	0	0	0	4.73557772	6.588536184	0	0	0	0	0	0	0	0	0	0	5.537747862
135997	0	5.708243841	0	5.415037499	0	0	0	0	4.600258688	5.603449728	7.912889336	0	0	0	0	4.312369266	7.802336847	7.101856327
159154	0	4.73557772	0	0	5.475028474	7.013519522	5.603449728	6.283978741	0	4.632822139	5.357552005	0	0	8.282369502	5.249332964	4.312369266	5.821596845	9.315972901
159377	6.782551531	6.283978741	0	7.389452089	6.458718649	5.708243841	7.168493046	0	6.145013864	0	0	5.603449728	7.038203308	0	0	0	0	0
236519	0	8.270025723	0	6.977279923	8.032704588	8.931267866	8.163469979	8.683894356	6.145013864	7.75010878	11.45172627	0	0	9.357931132	5.249332964	4.312369266	11.98603953	9.755949702
139238	4.26166757	8.007925728	7.220602255	9.382984205	8.767464812	8.771150829	9.160951872	8.853429525	8.129642448	8.746754231	9.231221181	4.076645958	9.145212252	8.91814356	9.534771202	7.567418017	9.382984205	7.834614695
235843	0	0	0	0	7.450494067	6.283978741	0	4.73557772	0	0	7.651051691	0	0	0	0	4.312369266	6.808785458	7.834614695
278560	0	0	0	0	0	0	0	0	0	0	0	5.033248182	0	0	0	0	0	0
157564	0	0	0	0	0	0	0	0	0	0	0	5.033248182	0	0	0	0	0	0
103182	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
133177	0	0	0	0	0	0	0	0	0	5.603449728	0	0	0	0	0	0	0	0
7556	8.276547421	7.687398116	9.856310242	8.968666793	7.450494067	9.206388259	9.382984205	9.382984205	8.86454609	7.581021198	8.495855027	8.081303778	9.029947348	9.197725102	8.38514339	7.704229923	8.38514339	8.831451204
510360	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
353899	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
30868	0	0	0	5.415037499	0	0	8.163469979	0	4.600258688	0	0	5.603449728	0	0	0	5.275597458	0	0
584457	6.204126486	0	7.220602255	5.415037499	0	0	5.603449728	0	7.54725325	0	0	5.603449728	0	0	5.249332964	0	0	0
323726	6.204126486	0	0	0	0	0	0	0	0	0	0	5.603449728	0	0	0	0	0	0
560803	11.2935239	4.73557772	11.42087644	6.977279923	7.450494067	5.708243841	6.588536184	5.708243841	10.84408533	5.603449728	0	11.00043602	8.446364126	5.149046272	8.91432976	0	0	6.522135663
238250	7.003070654	6.694380212	8.38514339	6.977279923	8.032704588	7.687398116	6.588536184	5.708243841	7.716320994	6.178487015	6.918863237	6.011049726	7.450494067	5.149046272	8.023805681	6.835514181	6.808785458	7.834614695
312010	0	0	0	0	0	0	0	0	0	5.603449728	0	0	0	0	0	0	0	0
251895	8.358751086	4.73557772	9.460872986	9.290018847	6.458718649	0	9.035650091	0	8.351298796	6.588536184	0	8.516012645	7.038203308	0	8.023805681	6.57500401	0	0
368907	5.223562965	0	0	0	0	0	0	0	0	0	0	5.603449728	0	0	0	0	0	0
245218	0	0	0	0	0	0	0	0	0	0	5.357552005	0	0	0	0	0	7.802336847	0
241338	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
133336	0	0	0	0	0	4.73557772	0	0	0	0	0	0	0	0	0	0	0	0
534608	0	0	0	0	0	0	0	0	0	0	5.357552005	0	0	0	0	0	0	0
159501	0	0	0	5.415037499	5.475028474	0	5.603449728	0	0	6.178487015	0	0	0	0	5.249332964	0	0	0
39534	8.189375331	0	6.230242871	0	0	0	0	0	5.570208734	0	0	7.994173818	0	0	0	0	0	0
140574	0	4.73557772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252689	0	6.694380212	0	7.389452089	5.475028474	5.708243841	6.588536184	5.708243841	0	7.168493046	0	0	7.770771604	0	7.540594472	0	0	0
60254	7.651051691	0	0	0	0	0	0	0	0	0	0	8.163469979	0	0	0	0	0	0
1912	0	0	0	0	0	0	0	0	0	4.632822139	0	0	0	0	0	0	0	0
165390	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
257276	0	0	5.249332964	0	0	0	0	0	4.600258688	0	0	0	0	0	0	4.312369266	0	0
159265	0	10.94789914	0	8.843397672	12.01242718	10.56397845	9.745074026	10.10795472	0	10.57441332	8.495855027	0	0	9.110415807	0	11.07142442	9.605067907	9.595681317
537651	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
307846	5.223562965	0	6.230242871	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
245878	0	0	0	0	0	0	0	0	0	0	7.330916878	0	0	7.118225095	0	0	6.808785458	0
179208	5.223562965	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
278573	12.17342162	6.694380212	12.61200669	9.470319935	8.904667342	7.495752552	9.160951872	7.013519522	12.03171723	8.038396463	5.357552005	12.38109226	10.39748863	5.149046272	10.29950484	7.05610087	5.821596845	5.537747862
102429	0	0	0	5.415037499	0	5.708243841	5.603449728	4.73557772	0	0	5.357552005	0	0	5.149046272	0	4.312369266	0	5.537747862
50040	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
99934	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
277895	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240979	5.223562965	0	0	0	0	0	0	0	0	0	0	0	5.475028474	0	0	0	0	0
241958	5.223562965	7.013519522	0	5.415037499	5.475028474	8.144919648	5.603449728	6.694380212	5.570208734	6.178487015	6.339850003	6.328496845	0	8.433909145	5.249332964	4.312369266	8.606919231	7.834614695
19936	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
159186	0	0	0	0	0	0	5.603449728	0	4.600258688	0	0	0	0	5.149046272	0	0	0	0
163347	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520995	0	0	0	0	0	0	5.603449728	5.708243841	0	0	0	0	0	0	0	0	0	0
139228	0	4.73557772	0	0	5.475028474	4.73557772	0	0	0	0	6.339850003	0	0	7.118225095	0	5.275597458	5.821596845	6.522135663
238794	0	0	0	0	0	4.73557772	0	0	0	0	0	0	0	5.149046272	0	0	0	0
138110	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
139224	5.223562965	6.694380212	7.220602255	6.398031074	7.450494067	7.856545239	8.746754231	6.694380212	7.134784472	0	0	0	8.032704588	7.118225095	6.808785458	5.84809142	0	8.096595374
164562	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44392	5.223562965	7.495752552	5.249332964	9.083922484	0	7.274691739	9.160951872	6.694380212	6.873801755	6.178487015	8.647458426	4.076645958	5.475028474	6.706644868	5.249332964	5.275597458	9.704480075	8.679799952
320088	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73436	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240270	0	4.73557772	0	6.398031074	7.450494067	7.687398116	5.603449728	8.007925728	0	4.632822139	12.05018877	0	5.475028474	11.86307813	5.249332964	6.835514181	12.85133696	12.19316131
135940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.537747862
168588	0	0	0	0	0	0	0	0	0	0	5.357552005	4.076645958	0	0	0	0	0	0
252330	5.223562965	0	7.220602255	0	0	0	0	0	7.355709613	0	0	4.076645958	0	0	6.230242871	0	0	0
348420	0	0	5.249332964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
260565	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161253	4.26166757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
275357	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
237596	0	6.694380212	0	0	7.770771604	6.694380212	0	7.013519522	0	5.603449728	6.918863237	0	0	7.438074843	0	5.275597458	8.799101701	5.537747862
255918	0	0	0	0	0	0	5.603449728	0	4.600258688	5.603449728	5.357552005	0	0	5.149046272	6.808785458	0	5.821596845	5.537747862
364995	4.26166757	0	5.249332964	0	0	0	0	0	4.600258688	0	0	6.328496845	0	0	0	0	0	0
155597	0	0	0	0	0	0	0	0	0	0	0	4.076645958	0	0	0	0	0	0
